,"Monday, Express (Credit)","Monday, Express (Paying)","Monday, General Purpose","Tuesday, Express (Credit)","Tuesday, Express (Paying)","Tuesday, General Purpose","Wednesday, Express (Credit)","Wednesday, Express (Paying)","Wednesday, General Purpose","Thursday, Express (Credit)","Thursday, Express (Paying)","Thursday, General Purpose","Friday, Express (Credit)","Friday, Express (Paying)","Friday, General Purpose"
Edge flows,0.0,1767.1801612027011,6232.8198387970715,0.0,1767.3516871757274,6232.648312818059,0.0,1768.5489327401374,6231.451067260339,0.0,1768.7334388897725,6231.266561110526,0.0,1767.3392948569035,6232.66070514296
Eps flows,0.0,474.4051612033494,2354.4948387972254,0.0,474.57668717780126,2354.323312818888,0.0,475.7739327403258,2353.1260672602457,0.0,475.95843888993363,2352.941561110226,0.0,474.5642948552698,2354.3357051433877
Eligible User Flows,0.0,1359.999999999731,3.5928100287580624e-10,0.0,1360.0000000001846,3.595452356535476e-10,0.0,1359.999999999582,3.6140567829180884e-10,0.0,1360.0000000000136,3.616941314160437e-10,0.0,1360.0000000000769,3.595262311628706e-10
"Ineligible User Flow, 1",0.0,5.802425206979933e-11,0.9999999999419757,0.0,6.842137967311146e-11,0.9999999999315786,0.0,7.291656167751626e-11,0.9999999999270834,0.0,6.324329948625973e-11,0.9999999999367567,0.0,7.207134888886912e-11,0.9999999999279287
"Ineligible User Flow, 2",0.0,6.817835185302101e-11,0.9999999999318216,0.0,6.648182004909131e-11,0.9999999999335182,0.0,6.828604348640965e-11,0.999999999931714,0.0,7.016276448723602e-11,0.9999999999298372,0.0,5.718037154878175e-11,0.9999999999428196
"Ineligible User Flow, 3",0.0,6.600597846073697e-11,0.999999999933994,0.0,5.830125271444331e-11,0.9999999999416987,0.0,5.720079965243485e-11,0.9999999999427992,0.0,6.252820483609867e-11,0.9999999999374718,0.0,7.061862206114711e-11,0.9999999999293814
"Ineligible User Flow, 4",0.0,6.085587589410579e-11,0.9999999999391441,0.0,7.545719604706846e-11,0.9999999999245428,0.0,7.504097343513649e-11,0.999999999924959,0.0,7.583111916176222e-11,0.9999999999241689,0.0,6.70659083823466e-11,0.9999999999329341
"Ineligible User Flow, 5",0.0,6.078215708527068e-11,0.9999999999392178,0.0,5.7950200194056833e-11,0.9999999999420498,0.0,7.039335780945066e-11,0.9999999999296066,0.0,5.6832316630561763e-11,0.9999999999431677,0.0,7.123635015204854e-11,0.9999999999287636
"Ineligible User Flow, 6",0.0,6.874789626465372e-11,0.9999999999312521,0.0,5.931544144743839e-11,0.9999999999406846,0.0,6.475719960263859e-11,0.9999999999352428,0.0,6.10457240313167e-11,0.9999999999389543,0.0,6.743006153442366e-11,0.9999999999325699
"Ineligible User Flow, 7",0.0,7.447453764797274e-11,0.9999999999255255,0.0,7.346712127542787e-11,0.9999999999265329,0.0,6.955414022513651e-11,0.9999999999304459,0.0,6.604938818099981e-11,0.9999999999339506,0.0,6.131772867234986e-11,0.9999999999386823
"Ineligible User Flow, 8",0.0,6.837597155140429e-11,0.999999999931624,0.0,6.663669616102652e-11,0.9999999999333633,0.0,6.281730691171106e-11,0.9999999999371827,0.0,7.363620824207828e-11,0.9999999999263638,0.0,5.7732263414322915e-11,0.9999999999422677
"Ineligible User Flow, 9",0.0,5.800881996975704e-11,0.9999999999419912,0.0,6.286948739386844e-11,0.9999999999371305,0.0,7.318490258256816e-11,0.9999999999268151,0.0,6.724176770944723e-11,0.9999999999327582,0.0,6.401468244376929e-11,0.9999999999359853
"Ineligible User Flow, 10",0.0,5.880707032446253e-11,0.9999999999411929,0.0,6.492784088152348e-11,0.9999999999350722,0.0,6.39349684306012e-11,0.999999999936065,0.0,6.752243209007247e-11,0.9999999999324776,0.0,7.470024598887903e-11,0.9999999999252998
"Ineligible User Flow, 11",0.0,6.555633813576378e-11,0.9999999999344437,0.0,7.262934698104573e-11,0.9999999999273707,0.0,5.792388790837322e-11,0.9999999999420761,0.0,6.596045931672734e-11,0.9999999999340395,0.0,6.923450701634692e-11,0.9999999999307655
"Ineligible User Flow, 12",0.0,7.099798526866152e-11,0.999999999929002,0.0,7.563072390581738e-11,0.9999999999243693,0.0,7.049072436871029e-11,0.9999999999295093,0.0,6.648026573685684e-11,0.9999999999335197,0.0,6.771561089635725e-11,0.9999999999322844
"Ineligible User Flow, 13",0.0,7.163480919558651e-11,0.9999999999283652,0.0,5.7056581681536045e-11,0.9999999999429434,0.0,6.697309373748794e-11,0.9999999999330269,0.0,6.723999135260783e-11,0.99999999993276,0.0,6.04705174822584e-11,0.9999999999395295
"Ineligible User Flow, 14",0.0,5.75134384561693e-11,0.9999999999424866,0.0,6.717992828697561e-11,0.9999999999328201,0.0,6.97040203334609e-11,0.999999999930296,0.0,6.875433555819654e-11,0.9999999999312457,0.0,7.07809366673473e-11,0.9999999999292191
"Ineligible User Flow, 15",0.0,6.609168767823803e-11,0.9999999999339083,0.0,6.680878072984342e-11,0.9999999999331912,0.0,6.00363092573275e-11,0.9999999999399637,0.0,6.994438361829225e-11,0.9999999999300556,0.0,6.226308357781818e-11,0.9999999999377369
"Ineligible User Flow, 16",0.0,6.766498472643434e-11,0.999999999932335,0.0,5.7689408805572384e-11,0.9999999999423106,0.0,6.789202533497019e-11,0.999999999932108,0.0,6.637856930780117e-11,0.9999999999336214,0.0,6.230038707144558e-11,0.9999999999376996
"Ineligible User Flow, 17",0.0,6.119016404682043e-11,0.9999999999388098,0.0,7.639189281150038e-11,0.9999999999236081,0.0,6.477218761347103e-11,0.9999999999352278,0.0,6.612166369990291e-11,0.9999999999338783,0.0,5.75454128792785e-11,0.9999999999424546
"Ineligible User Flow, 18",0.0,7.297518145321646e-11,0.9999999999270248,0.0,6.844835809260985e-11,0.9999999999315516,0.0,5.740097286377477e-11,0.999999999942599,0.0,6.92458312911981e-11,0.9999999999307542,0.0,6.807776564698997e-11,0.9999999999319222
"Ineligible User Flow, 19",0.0,6.160039145441942e-11,0.9999999999383996,0.0,6.756151194053928e-11,0.9999999999324385,0.0,6.516398531886125e-11,0.999999999934836,0.0,6.740552560557944e-11,0.9999999999325945,0.0,6.500533444864232e-11,0.9999999999349947
"Ineligible User Flow, 20",0.0,5.920941514858669e-11,0.9999999999407906,0.0,6.193423551792421e-11,0.9999999999380658,0.0,6.497802296223654e-11,0.999999999935022,0.0,7.293388115670041e-11,0.9999999999270661,0.0,6.194011969995472e-11,0.9999999999380599
"Ineligible User Flow, 21",0.0,6.854405931733254e-11,0.9999999999314559,0.0,7.394962420192996e-11,0.9999999999260504,0.0,6.700839882967102e-11,0.9999999999329916,0.0,7.457912065689243e-11,0.9999999999254209,0.0,6.39663877421981e-11,0.9999999999360336
"Ineligible User Flow, 22",0.0,6.549139008882321e-11,0.9999999999345086,0.0,5.771971789414465e-11,0.9999999999422803,0.0,6.932987517416223e-11,0.9999999999306701,0.0,6.940081842543577e-11,0.9999999999305992,0.0,6.883604797280896e-11,0.999999999931164
"Ineligible User Flow, 23",0.0,6.617362213745537e-11,0.9999999999338264,0.0,7.233968979392102e-11,0.9999999999276603,0.0,6.190803425454305e-11,0.999999999938092,0.0,7.33130223196099e-11,0.999999999926687,0.0,6.950118258686189e-11,0.9999999999304988
"Ineligible User Flow, 24",0.0,6.920597428461406e-11,0.999999999930794,0.0,6.512701489214123e-11,0.999999999934873,0.0,6.509981442803792e-11,0.9999999999349002,0.0,5.974121197738214e-11,0.9999999999402588,0.0,6.559996990063155e-11,0.9999999999344
"Ineligible User Flow, 25",0.0,7.085243503013317e-11,0.9999999999291476,0.0,7.245759547913622e-11,0.9999999999275424,0.0,6.613187775172946e-11,0.9999999999338681,0.0,6.376843497690743e-11,0.9999999999362316,0.0,7.550615688245443e-11,0.9999999999244938
"Ineligible User Flow, 26",0.0,6.941447416863866e-11,0.9999999999305855,0.0,6.202716118508533e-11,0.9999999999379728,0.0,6.727507440018599e-11,0.9999999999327249,0.0,7.121025991096985e-11,0.9999999999287897,0.0,6.745015657116937e-11,0.9999999999325498
"Ineligible User Flow, 27",0.0,6.790668027889524e-11,0.9999999999320933,0.0,7.56602558382724e-11,0.9999999999243397,0.0,6.23275875355489e-11,0.9999999999376724,0.0,6.093525684036649e-11,0.9999999999390647,0.0,6.811684549745678e-11,0.9999999999318832
"Ineligible User Flow, 28",0.0,6.186395840046544e-11,0.999999999938136,0.0,7.53288542654218e-11,0.9999999999246711,0.0,6.068456848140613e-11,0.9999999999393154,0.0,6.00531846473018e-11,0.9999999999399468,0.0,7.13721304279602e-11,0.9999999999286279
"Ineligible User Flow, 29",0.0,5.951361625733398e-11,0.9999999999404864,0.0,7.209133290331238e-11,0.9999999999279087,0.0,7.239064903075132e-11,0.9999999999276094,0.0,6.490430415340143e-11,0.9999999999350957,0.0,7.622136255491796e-11,0.9999999999237786
"Ineligible User Flow, 30",0.0,7.350675623740699e-11,0.9999999999264932,0.0,6.504441429910912e-11,0.9999999999349556,0.0,6.947353803354872e-11,0.9999999999305265,0.0,6.078348935290023e-11,0.9999999999392165,0.0,5.8105631417504355e-11,0.9999999999418944
"Ineligible User Flow, 31",0.0,7.249956190946705e-11,0.9999999999275004,0.0,5.7941429432162295e-11,0.9999999999420586,0.0,6.09876593671288e-11,0.9999999999390123,0.0,6.218492387688457e-11,0.9999999999378151,0.0,6.894218529396312e-11,0.9999999999310578
"Ineligible User Flow, 32",0.0,5.755906862248139e-11,0.9999999999424409,0.0,5.832589966558999e-11,0.9999999999416741,0.0,5.916911405279279e-11,0.9999999999408309,0.0,6.412903541530568e-11,0.999999999935871,0.0,6.442302247222642e-11,0.999999999935577
"Ineligible User Flow, 33",0.0,7.263323276163192e-11,0.9999999999273668,0.0,6.633182891846445e-11,0.9999999999336682,0.0,7.444345140328323e-11,0.9999999999255565,0.0,6.649436556926958e-11,0.9999999999335056,0.0,6.59490240195737e-11,0.999999999934051
"Ineligible User Flow, 34",0.0,6.231926086286421e-11,0.9999999999376807,0.0,6.817035824724371e-11,0.9999999999318296,0.0,7.038791771663e-11,0.9999999999296121,0.0,5.982203621357485e-11,0.999999999940178,0.0,6.63610277840121e-11,0.999999999933639
"Ineligible User Flow, 35",0.0,6.06692474036663e-11,0.9999999999393308,0.0,7.557177106320978e-11,0.9999999999244282,0.0,6.712197464509018e-11,0.999999999932878,0.0,5.952938142428366e-11,0.9999999999404706,0.0,6.955502840355621e-11,0.999999999930445
"Ineligible User Flow, 36",0.0,6.263567442488238e-11,0.9999999999373643,0.0,7.373757160422656e-11,0.9999999999262624,0.0,5.924094548248604e-11,0.999999999940759,0.0,6.98530122633656e-11,0.999999999930147,0.0,6.60997923063178e-11,0.9999999999339002
"Ineligible User Flow, 37",0.0,6.94490021047045e-11,0.999999999930551,0.0,6.727807200235247e-11,0.9999999999327219,0.0,6.003120223141423e-11,0.9999999999399688,0.0,6.958722487127034e-11,0.9999999999304128,0.0,7.087963549423648e-11,0.9999999999291204
"Ineligible User Flow, 38",0.0,6.841427424575386e-11,0.9999999999315857,0.0,6.244471606464685e-11,0.9999999999375553,0.0,7.433476056917243e-11,0.9999999999256652,0.0,6.315803435796852e-11,0.999999999936842,0.0,6.396672080910548e-11,0.9999999999360333
"Ineligible User Flow, 39",0.0,6.805678243182456e-11,0.9999999999319432,0.0,7.641753896336922e-11,0.9999999999235825,0.0,6.609213176744788e-11,0.9999999999339079,0.0,6.40555386510755e-11,0.9999999999359445,0.0,6.449096812133348e-11,0.999999999935509
"Ineligible User Flow, 40",0.0,6.413203301747217e-11,0.999999999935868,0.0,6.48721076856873e-11,0.9999999999351279,0.0,6.066280811012348e-11,0.9999999999393372,0.0,6.254119444548678e-11,0.9999999999374588,0.0,6.537159702446615e-11,0.9999999999346284
"Ineligible User Flow, 41",0.0,6.009093223013906e-11,0.9999999999399091,0.0,6.69598820834949e-11,0.9999999999330401,0.0,7.535083668130937e-11,0.9999999999246492,0.0,6.306466460159754e-11,0.9999999999369353,0.0,5.948941339539715e-11,0.9999999999405106
"Ineligible User Flow, 42",0.0,5.7305937772866855e-11,0.9999999999426941,0.0,6.800726648492628e-11,0.9999999999319927,0.0,7.33272331743251e-11,0.9999999999266728,0.0,6.280165276706384e-11,0.9999999999371983,0.0,7.469791452052732e-11,0.9999999999253021
"Ineligible User Flow, 43",0.0,6.209766034714903e-11,0.9999999999379023,0.0,6.210321146227216e-11,0.9999999999378968,0.0,6.297451449199798e-11,0.9999999999370255,0.0,7.45487005460177e-11,0.9999999999254513,0.0,6.012890185758124e-11,0.9999999999398711
"Ineligible User Flow, 44",0.0,6.526346130186766e-11,0.9999999999347365,0.0,5.8036797589977596e-11,0.9999999999419632,0.0,7.36257721456468e-11,0.9999999999263742,0.0,6.7775562939687e-11,0.9999999999322244,0.0,6.165978838623687e-11,0.9999999999383402
"Ineligible User Flow, 45",0.0,6.034472921356837e-11,0.9999999999396553,0.0,6.398015450770345e-11,0.9999999999360198,0.0,7.511891109146518e-11,0.9999999999248811,0.0,7.451728123442081e-11,0.9999999999254827,0.0,6.72033539927952e-11,0.9999999999327966
"Ineligible User Flow, 46",0.0,6.890599202336034e-11,0.999999999931094,0.0,7.2476025181345e-11,0.999999999927524,0.0,7.347666919343965e-11,0.9999999999265233,0.0,7.226508280666621e-11,0.9999999999277349,0.0,6.427325338620449e-11,0.9999999999357267
"Ineligible User Flow, 47",0.0,6.71838140675618e-11,0.9999999999328162,0.0,5.795697255450705e-11,0.999999999942043,0.0,7.026268455945228e-11,0.9999999999297373,0.0,6.197908852811906e-11,0.9999999999380209,0.0,6.993139400890414e-11,0.9999999999300686
"Ineligible User Flow, 48",0.0,7.025213744071834e-11,0.9999999999297479,0.0,6.349532011284964e-11,0.9999999999365047,0.0,7.520062350607759e-11,0.9999999999247994,0.0,6.30638874454803e-11,0.9999999999369361,0.0,6.549316644566261e-11,0.9999999999345068
"Ineligible User Flow, 49",0.0,6.091316340217645e-11,0.9999999999390868,0.0,6.422717913068254e-11,0.9999999999357728,0.0,7.607536822717975e-11,0.9999999999239246,0.0,6.175560063326202e-11,0.9999999999382444,0.0,7.045009020600901e-11,0.9999999999295499
"Ineligible User Flow, 50",0.0,6.295275412071533e-11,0.9999999999370472,0.0,7.232570098381075e-11,0.9999999999276743,0.0,6.48087139509812e-11,0.9999999999351913,0.0,5.95976601402981e-11,0.9999999999404023,0.0,5.739386743641717e-11,0.9999999999426061
"Ineligible User Flow, 51",0.0,6.443845457226871e-11,0.9999999999355615,0.0,7.606770768830984e-11,0.9999999999239323,0.0,5.889833065708672e-11,0.9999999999411017,0.0,6.532385743440727e-11,0.9999999999346761,0.0,6.698730459220315e-11,0.9999999999330127
"Ineligible User Flow, 52",0.0,6.35167474172249e-11,0.9999999999364833,0.0,6.248301875899642e-11,0.999999999937517,0.0,5.747569087333204e-11,0.9999999999425243,0.0,6.639933047836166e-11,0.9999999999336007,0.0,7.40049133085563e-11,0.9999999999259951
"Ineligible User Flow, 53",0.0,7.616218766770544e-11,0.9999999999238378,0.0,7.213851738185895e-11,0.9999999999278615,0.0,5.916633849523123e-11,0.9999999999408337,0.0,6.96299684577184e-11,0.99999999993037,0.0,6.629541360325675e-11,0.9999999999337046
"Ineligible User Flow, 54",0.0,5.781675138649689e-11,0.9999999999421832,0.0,5.94087001815069e-11,0.9999999999405913,0.0,6.46831477268961e-11,0.9999999999353169,0.0,7.086231601505233e-11,0.9999999999291377,0.0,6.086520176751264e-11,0.9999999999391348
"Ineligible User Flow, 55",0.0,7.645972743830498e-11,0.9999999999235403,0.0,6.923150941418044e-11,0.9999999999307685,0.0,5.997080609887462e-11,0.9999999999400292,0.0,5.704237082682084e-11,0.9999999999429576,0.0,6.845879418904133e-11,0.9999999999315412
"Ineligible User Flow, 56",0.0,7.364531207088021e-11,0.9999999999263547,0.0,6.87269130494883e-11,0.9999999999312731,0.0,5.80536729799519e-11,0.9999999999419463,0.0,7.092337828140671e-11,0.9999999999290766,0.0,6.45163922285974e-11,0.9999999999354836
"Ineligible User Flow, 57",0.0,7.236566901269725e-11,0.9999999999276343,0.0,7.041822680520227e-11,0.9999999999295818,0.0,6.111211536818928e-11,0.9999999999388879,0.0,6.770906058051196e-11,0.9999999999322909,0.0,7.382428002244978e-11,0.9999999999261757
"Ineligible User Flow, 58",0.0,6.628242399386863e-11,0.9999999999337176,0.0,7.617995123609944e-11,0.99999999992382,0.0,7.029510307177134e-11,0.9999999999297049,0.0,7.173184268793875e-11,0.9999999999282682,0.0,6.059586166173858e-11,0.9999999999394041
"Ineligible User Flow, 59",0.0,6.129519114494997e-11,0.9999999999387048,0.0,7.546530067514823e-11,0.9999999999245347,0.0,7.253986300526094e-11,0.9999999999274601,0.0,5.7109095230600815e-11,0.9999999999428909,0.0,6.486178261155828e-11,0.9999999999351382
"Ineligible User Flow, 60",0.0,7.142231250867326e-11,0.9999999999285777,0.0,5.82935921755734e-11,0.9999999999417064,0.0,6.780354055990756e-11,0.9999999999321965,0.0,6.241296368614258e-11,0.999999999937587,0.0,6.892275639103218e-11,0.9999999999310772
"Ineligible User Flow, 61",0.0,6.964662180308778e-11,0.9999999999303534,0.0,6.50548503955406e-11,0.9999999999349451,0.0,7.296341308915544e-11,0.9999999999270366,0.0,7.403144763884484e-11,0.9999999999259686,0.0,5.959932547483504e-11,0.9999999999404007
"Ineligible User Flow, 62",0.0,6.612166369990291e-11,0.9999999999338783,0.0,6.056455337244415e-11,0.9999999999394354,0.0,7.052614048319583e-11,0.9999999999294739,0.0,5.976252825945494e-11,0.9999999999402375,0.0,6.294120780125922e-11,0.9999999999370588
"Ineligible User Flow, 63",0.0,6.65238975017246e-11,0.9999999999334761,0.0,6.800726648492628e-11,0.9999999999319927,0.0,7.35232985604739e-11,0.9999999999264767,0.0,6.161660071057895e-11,0.9999999999383834,0.0,6.52464748895909e-11,0.9999999999347535
"Ineligible User Flow, 64",0.0,6.5555672001949e-11,0.9999999999344443,0.0,5.798750368768424e-11,0.9999999999420125,0.0,5.883316056554122e-11,0.9999999999411668,0.0,5.767319954941286e-11,0.9999999999423268,0.0,6.433997778998446e-11,0.99999999993566
"Ineligible User Flow, 65",0.0,6.468980906504385e-11,0.9999999999353102,0.0,7.0318306732986e-11,0.9999999999296817,0.0,7.446721017601021e-11,0.9999999999255328,0.0,6.641642791294089e-11,0.9999999999335836,0.0,6.043188172100145e-11,0.9999999999395681
"Ineligible User Flow, 66",0.0,6.171441135904843e-11,0.9999999999382856,0.0,7.366529608532346e-11,0.9999999999263347,0.0,6.800449092736471e-11,0.9999999999319955,0.0,7.22965021182631e-11,0.9999999999277035,0.0,6.830458421092089e-11,0.9999999999316954
"Ineligible User Flow, 67",0.0,6.336153823838231e-11,0.9999999999366385,0.0,6.471057023560434e-11,0.9999999999352894,0.0,7.383771372104775e-11,0.9999999999261623,0.0,7.205491758810467e-11,0.9999999999279451,0.0,6.540412655908767e-11,0.9999999999345959
"Ineligible User Flow, 68",0.0,6.786848860684813e-11,0.9999999999321315,0.0,6.197731217127966e-11,0.9999999999380227,0.0,6.59916565837193e-11,0.9999999999340083,0.0,6.286859921544874e-11,0.9999999999371314,0.0,5.941813707721622e-11,0.9999999999405819
"Ineligible User Flow, 69",0.0,5.8029692162619995e-11,0.9999999999419703,0.0,6.195643997841671e-11,0.9999999999380436,0.0,7.021638825932541e-11,0.9999999999297836,0.0,6.459199841657437e-11,0.999999999935408,0.0,6.676792452253721e-11,0.9999999999332321
"Ineligible User Flow, 70",0.0,7.005296343010059e-11,0.999999999929947,0.0,7.385880795851563e-11,0.9999999999261412,0.0,6.752298720158478e-11,0.999999999932477,0.0,5.83459947023357e-11,0.999999999941654,0.0,6.095801641237131e-11,0.999999999939042
"Ineligible User Flow, 71",0.0,7.518219380386881e-11,0.9999999999248178,0.0,7.240608113079361e-11,0.9999999999275939,0.0,6.027034427091849e-11,0.9999999999397297,0.0,7.109612898403839e-11,0.9999999999289039,0.0,6.03197491955143e-11,0.9999999999396803
"Ineligible User Flow, 72",0.0,7.14248660216299e-11,0.9999999999285751,0.0,6.997036283706848e-11,0.9999999999300296,0.0,7.17633730218381e-11,0.9999999999282366,0.0,7.552924952136664e-11,0.9999999999244708,0.0,6.211475778172826e-11,0.9999999999378852
"Ineligible User Flow, 73",0.0,6.427725018909314e-11,0.9999999999357227,0.0,7.514766586780297e-11,0.9999999999248523,0.0,7.211975461274278e-11,0.9999999999278802,0.0,5.686029425078232e-11,0.9999999999431397,0.0,7.187450634660308e-11,0.9999999999281255
"Ineligible User Flow, 74",0.0,5.7121418706174154e-11,0.9999999999428786,0.0,6.894573800764192e-11,0.9999999999310543,0.0,6.928102536107872e-11,0.999999999930719,0.0,6.633649185516788e-11,0.9999999999336635,0.0,7.146938596491736e-11,0.9999999999285306
"Ineligible User Flow, 75",0.0,6.689393483583217e-11,0.9999999999331061,0.0,5.993905372037034e-11,0.999999999940061,0.0,6.374001326747702e-11,0.99999999993626,0.0,7.147360481241094e-11,0.9999999999285264,0.0,6.404310415319969e-11,0.9999999999359569
"Ineligible User Flow, 76",0.0,5.893552312841166e-11,0.9999999999410645,0.0,5.7768900774135545e-11,0.9999999999422311,0.0,6.669853558349814e-11,0.9999999999333015,0.0,7.197609175335629e-11,0.9999999999280239,0.0,7.330169804475872e-11,0.9999999999266983
"Ineligible User Flow, 77",0.0,6.180034262115441e-11,0.9999999999381997,0.0,6.245282069272662e-11,0.9999999999375472,0.0,6.663547491569943e-11,0.9999999999333645,0.0,7.278810887356713e-11,0.9999999999272119,0.0,7.184974837315394e-11,0.9999999999281503
"Ineligible User Flow, 78",0.0,6.57091048239522e-11,0.9999999999342909,0.0,7.201506058152063e-11,0.9999999999279849,0.0,7.13105130500935e-11,0.9999999999286895,0.0,7.153289072192592e-11,0.9999999999284671,0.0,6.879541381010768e-11,0.9999999999312046
"Ineligible User Flow, 79",0.0,7.453815342728376e-11,0.9999999999254618,0.0,7.121925271746932e-11,0.9999999999287807,0.0,6.526035267739871e-11,0.9999999999347396,0.0,6.746936342949539e-11,0.9999999999325306,0.0,6.401301710923235e-11,0.999999999935987
"Ineligible User Flow, 80",0.0,6.964329113401391e-11,0.9999999999303567,0.0,6.117584216980276e-11,0.9999999999388242,0.0,6.046063649733924e-11,0.9999999999395394,0.0,6.477784975089662e-11,0.9999999999352222,0.0,6.258138451897821e-11,0.9999999999374186
"Ineligible User Flow, 81",0.0,6.261768881188345e-11,0.9999999999373823,0.0,6.480949110709844e-11,0.9999999999351905,0.0,7.202272112039054e-11,0.9999999999279773,0.0,7.64244223461219e-11,0.9999999999235756,0.0,6.494405013768301e-11,0.999999999935056
"Ineligible User Flow, 82",0.0,7.366718346446532e-11,0.9999999999263328,0.0,5.865852248376768e-11,0.9999999999413415,0.0,7.020573011828901e-11,0.9999999999297943,0.0,6.443512390319484e-11,0.9999999999355649,0.0,5.7647997486753866e-11,0.999999999942352
"Ineligible User Flow, 83",0.0,5.896405586014453e-11,0.9999999999410359,0.0,6.102618410608329e-11,0.9999999999389738,0.0,6.378908512516546e-11,0.9999999999362109,0.0,7.643630173248539e-11,0.9999999999235637,0.0,7.308853522403069e-11,0.9999999999269115
"Ineligible User Flow, 84",0.0,7.392453316157344e-11,0.9999999999260755,0.0,6.924538720198825e-11,0.9999999999307546,0.0,7.031708548765891e-11,0.9999999999296829,0.0,6.351275061433626e-11,0.9999999999364872,0.0,7.205125385212341e-11,0.9999999999279487
"Ineligible User Flow, 85",0.0,7.039901994687625e-11,0.999999999929601,0.0,6.329270441085555e-11,0.9999999999367073,0.0,5.7963966959562185e-11,0.999999999942036,0.0,7.204958851758647e-11,0.9999999999279504,0.0,6.275524544463451e-11,0.9999999999372448
"Ineligible User Flow, 86",0.0,6.538769525832322e-11,0.9999999999346123,0.0,6.906508698278913e-11,0.9999999999309349,0.0,6.392764095863868e-11,0.9999999999360724,0.0,5.948797010546514e-11,0.999999999940512,0.0,5.791478407957129e-11,0.9999999999420852
