,"Monday, Express (Credit)","Monday, Express (Paying)","Monday, General Purpose","Tuesday, Express (Credit)","Tuesday, Express (Paying)","Tuesday, General Purpose","Wednesday, Express (Credit)","Wednesday, Express (Paying)","Wednesday, General Purpose","Thursday, Express (Credit)","Thursday, Express (Paying)","Thursday, General Purpose","Friday, Express (Credit)","Friday, Express (Paying)","Friday, General Purpose"
Edge flows,0.0,1676.026029528317,6323.973970474299,0.0,1677.6207060555698,6322.379293943211,0.0,1674.0000001612061,6325.999999834785,0.0,1672.9999999550764,6327.000000050997,0.0,1675.4452612821678,6324.554738717685
Eps flows,0.0,383.2510293022299,2445.648970455965,0.0,384.84570605582036,2444.054293943239,0.0,381.22500015587826,2447.6749998358573,0.0,380.2249999555303,2448.675000051263,0.0,382.6702612823244,2446.2297387177186
Eligible User Flows,280.6073730334609,1079.3926269054016,7.913122087882933e-12,272.9664373983337,1087.0335626010256,7.966351955405336e-12,291.50380989730434,1068.4961901046058,7.918208298124898e-12,257.2318075144301,1102.768192491646,7.900607400490184e-12,255.03804569183285,1104.9619543133956,7.974937039535485e-12
"Ineligible User Flow, 1",0.0,8.58424442640171e-13,0.9999999999991416,0.0,1.003308547353754e-12,0.9999999999989967,0.0,1.067923527386938e-12,0.9999999999989321,0.0,9.336975637097567e-13,0.9999999999990663,0.0,1.0546008510914362e-12,0.9999999999989454
"Ineligible User Flow, 2",0.0,1.000532989792191e-12,0.9999999999989995,0.0,9.764411501578252e-13,0.9999999999990236,0.0,1.003752636563604e-12,0.9999999999989962,0.0,1.0303979891546078e-12,0.9999999999989696,0.0,8.467671008816069e-13,0.9999999999991532
"Ineligible User Flow, 3",0.0,9.703349235223868e-13,0.9999999999990297,0.0,8.619771563189715e-13,0.999999999999138,0.0,8.480993685111571e-13,0.9999999999991519,0.0,9.237055564881302e-13,0.9999999999990763,0.0,1.0346168366481834e-12,0.9999999999989654
"Ineligible User Flow, 4",0.0,8.982814492242142e-13,0.9999999999991017,0.0,1.1002310174035301e-12,0.9999999999988998,0.0,1.0972334152370422e-12,0.9999999999989028,0.0,1.1087797346931438e-12,0.9999999999988912,0.0,9.853229343548264e-13,0.9999999999990147
"Ineligible User Flow, 5",0.0,8.972822485020515e-13,0.9999999999991027,0.0,8.569811527081583e-13,0.999999999999143,0.0,1.0330625244137082e-12,0.9999999999989669,0.0,8.432143872028064e-13,0.9999999999991568,0.0,1.043165553937797e-12,0.9999999999989568
"Ineligible User Flow, 6",0.0,1.0084155732670297e-12,0.9999999999989916,0.0,8.761880110341735e-13,0.9999999999991238,0.0,9.54458734270247e-13,0.9999999999990455,0.0,9.028333636251773e-13,0.9999999999990972,0.0,9.904299602681021e-13,0.9999999999990096
"Ineligible User Flow, 7",0.0,1.0874634526203408e-12,0.9999999999989125,0.0,1.0729195309977513e-12,0.9999999999989271,0.0,1.021405182655144e-12,0.9999999999989786,0.0,9.731104810839497e-13,0.9999999999990269,0.0,9.050538096744276e-13,0.999999999999095
"Ineligible User Flow, 8",0.0,1.0031975250512914e-12,0.9999999999989968,0.0,9.78550573904613e-13,0.9999999999990214,0.0,9.272582701669307e-13,0.9999999999990727,0.0,1.0785816684233396e-12,0.9999999999989214,0.0,8.54538662053983e-13,0.9999999999991455
"Ineligible User Flow, 9",0.0,8.58202398035246e-13,0.9999999999991418,0.0,9.26037024839843e-13,0.999999999999074,0.0,1.0716982856706636e-12,0.9999999999989283,0.0,9.89763826453327e-13,0.9999999999990102,0.0,9.42801392511683e-13,0.9999999999990572
"Ineligible User Flow, 10",0.0,8.695266728864226e-13,0.9999999999991305,0.0,9.547918011776346e-13,0.9999999999990452,0.0,9.43023437116608e-13,0.999999999999057,0.0,9.936496070395151e-13,0.9999999999990064,0.0,1.0907941216942163e-12,0.9999999999989092
"Ineligible User Flow, 11",0.0,9.640066522820234e-13,0.999999999999036,0.0,1.0614842338441122e-12,0.9999999999989385,0.0,8.583134203377085e-13,0.9999999999991417,0.0,9.717782134543995e-13,0.9999999999990282,0.0,1.0154099783221682e-12,0.9999999999989846
"Ineligible User Flow, 12",0.0,1.039501817956534e-12,0.9999999999989605,0.0,1.1026735080577055e-12,0.9999999999988973,0.0,1.0343947920432583e-12,0.9999999999989656,0.0,9.791056854169256e-13,0.9999999999990209,0.0,9.943157408542902e-13,0.9999999999990057
"Ineligible User Flow, 13",0.0,1.0482725798510728e-12,0.9999999999989517,0.0,8.444356325298941e-13,0.9999999999991556,0.0,9.85433956657289e-13,0.9999999999990146,0.0,9.896528041508645e-13,0.9999999999990103,0.0,8.930634010084759e-13,0.9999999999991069
"Ineligible User Flow, 14",0.0,8.512079929801075e-13,0.9999999999991488,0.0,9.86100090472064e-13,0.9999999999990139,0.0,1.0235146064019318e-12,0.9999999999989765,0.0,1.010858063921205e-12,0.9999999999989891,0.0,1.0368372826974337e-12,0.9999999999989632
"Ineligible User Flow, 15",0.0,9.71445146547012e-13,0.9999999999990286,0.0,9.809930645587883e-13,0.999999999999019,0.0,8.881784197001252e-13,0.9999999999991118,0.0,1.0274003869881199e-12,0.9999999999989726,0.0,9.18265463667467e-13,0.9999999999990817
"Ineligible User Flow, 16",0.0,9.933165401321276e-13,0.9999999999990067,0.0,8.533174167268953e-13,0.9999999999991467,0.0,9.983125437429408e-13,0.9999999999990017,0.0,9.776623954849128e-13,0.9999999999990223,0.0,9.188205751797796e-13,0.9999999999990812
"Ineligible User Flow, 17",0.0,9.029443859276398e-13,0.9999999999990971,0.0,1.1129985821867194e-12,0.999999999998887,0.0,9.546807788751721e-13,0.9999999999990453,0.0,9.741096818061123e-13,0.9999999999990259,0.0,8.518741267948826e-13,0.9999999999991481
"Ineligible User Flow, 18",0.0,1.066813304362313e-12,0.9999999999989332,0.0,1.003752636563604e-12,0.9999999999989962,0.0,8.5087492607272e-13,0.9999999999991491,0.0,1.0176304243714185e-12,0.9999999999989824,0.0,9.99422766767566e-13,0.9999999999990006
"Ineligible User Flow, 19",0.0,9.087175456556906e-13,0.9999999999990913,0.0,9.914291609902648e-13,0.9999999999990086,0.0,9.602318939982979e-13,0.9999999999990398,0.0,9.919842725025774e-13,0.999999999999008,0.0,9.565681580170349e-13,0.9999999999990434
"Ineligible User Flow, 20",0.0,8.751888103120109e-13,0.9999999999991248,0.0,9.129363931492662e-13,0.9999999999990871,0.0,9.575673587391975e-13,0.9999999999990424,0.0,1.0688117058066382e-12,0.9999999999989312,0.0,9.137135492665038e-13,0.9999999999990863
"Ineligible User Flow, 21",0.0,1.0055289934030043e-12,0.9999999999989945,0.0,1.0795808691455022e-12,0.9999999999989204,0.0,9.859890681696015e-13,0.999999999999014,0.0,1.091571277811454e-12,0.9999999999989084,0.0,9.421352586969078e-13,0.9999999999990579
"Ineligible User Flow, 22",0.0,9.631184738623233e-13,0.9999999999990369,0.0,8.537615059367454e-13,0.9999999999991462,0.0,1.0182965581861936e-12,0.9999999999989817,0.0,1.0198508704206688e-12,0.9999999999989801,0.0,1.0098588631990424e-12,0.9999999999989901
"Ineligible User Flow, 23",0.0,9.726663918740996e-13,0.9999999999990273,0.0,1.0574874309554616e-12,0.9999999999989425,0.0,9.144907053837414e-13,0.9999999999990855,0.0,1.0740297540223764e-12,0.999999999998926,0.0,1.0190737143034312e-12,0.9999999999989809
"Ineligible User Flow, 24",0.0,1.014743844507393e-12,0.9999999999989853,0.0,9.575673587391975e-13,0.9999999999990424,0.0,9.592326932761353e-13,0.9999999999990408,0.0,8.844036614163997e-13,0.9999999999991156,0.0,9.648948307017235e-13,0.9999999999990351
