,"Monday, Express (Credit)","Monday, Express (Paying)","Monday, General Purpose","Tuesday, Express (Credit)","Tuesday, Express (Paying)","Tuesday, General Purpose","Wednesday, Express (Credit)","Wednesday, Express (Paying)","Wednesday, General Purpose","Thursday, Express (Credit)","Thursday, Express (Paying)","Thursday, General Purpose","Friday, Express (Credit)","Friday, Express (Paying)","Friday, General Purpose"
Edge flows,0.0,1591.9135657868228,6408.086434213761,0.0,1591.0000000626424,6408.999999937361,0.0,1589.3400512548142,6410.659948745182,0.0,1585.3866220735454,6414.613377926449,0.0,1591.2336820847704,6408.766317915237
Eps flows,0.0,299.13856578770344,2529.761434213576,0.0,298.22500006269604,2530.6749999373806,0.0,296.5650512548772,2532.3349487452015,0.0,292.61162207360866,2536.2883779264694,0.0,298.4586820848271,2530.4413179152502
Eligible User Flows,225.20110504525934,1134.7988949539806,7.285675200391838e-10,231.77144823335743,1128.2285517661717,4.710695699898216e-10,276.8196925881785,1083.180307411526,2.955107054827708e-10,233.63971921980186,1126.3602807799616,2.3665412304375763e-10,244.6652025009626,1115.3347974988096,2.3034769053292722e-10
"Ineligible User Flow, 1",0.0,2.999600567932248e-12,0.9999999999970004,0.0,3.5055292002539318e-12,0.9999999999964945,0.0,3.7265746044568004e-12,0.9999999999962734,0.0,3.2641667147004227e-12,0.9999999999967358,0.0,3.681055460447169e-12,0.999999999996319
"Ineligible User Flow, 2",0.0,3.4923175462608924e-12,0.9999999999965077,0.0,3.412159443882956e-12,0.9999999999965878,0.0,3.504085910321919e-12,0.9999999999964959,0.0,3.59989815734707e-12,0.9999999999964001,0.0,2.9596325390457423e-12,0.9999999999970404
"Ineligible User Flow, 3",0.0,3.38762351503874e-12,0.9999999999966124,0.0,3.0143665341597625e-12,0.9999999999969856,0.0,2.9639624088417804e-12,0.999999999997036,0.0,3.2291946894247303e-12,0.9999999999967708,0.0,3.6115554991056342e-12,0.9999999999963884
"Ineligible User Flow, 4",0.0,3.1379343568005424e-12,0.9999999999968621,0.0,3.841815754412892e-12,0.9999999999961582,0.0,3.82804898890754e-12,0.999999999996172,0.0,3.8721248429851585e-12,0.9999999999961279,0.0,3.4406921756158226e-12,0.9999999999965593
"Ineligible User Flow, 5",0.0,3.1342706208192794e-12,0.9999999999968657,0.0,2.9971580772780726e-12,0.9999999999970028,0.0,3.6055602947726584e-12,0.9999999999963944,0.0,2.9495295095216534e-12,0.9999999999970505,0.0,3.641087431560663e-12,0.9999999999963589
"Ineligible User Flow, 6",0.0,3.5196290326666713e-12,0.9999999999964804,0.0,3.063993503360507e-12,0.999999999996936,0.0,3.3332225868321075e-12,0.9999999999966668,0.0,3.1566971259167076e-12,0.9999999999968433,0.0,3.4582336994049e-12,0.9999999999965418
"Ineligible User Flow, 7",0.0,3.79318798593431e-12,0.9999999999962068,0.0,3.747113730412366e-12,0.9999999999962529,0.0,3.5651481766763027e-12,0.9999999999964349,0.0,3.4008351690317795e-12,0.9999999999965992,0.0,3.1620261964349083e-12,0.999999999996838
