,"Monday, Express (Credit)","Monday, Express (Paying)","Monday, General Purpose","Tuesday, Express (Credit)","Tuesday, Express (Paying)","Tuesday, General Purpose","Wednesday, Express (Credit)","Wednesday, Express (Paying)","Wednesday, General Purpose","Thursday, Express (Credit)","Thursday, Express (Paying)","Thursday, General Purpose","Friday, Express (Credit)","Friday, Express (Paying)","Friday, General Purpose"
Edge flows,0.0,1514.508308624907,6485.491691373558,0.0,1513.2130939001636,6486.7869061034,0.0,1512.6556726389663,6487.344327367293,0.0,1506.8045008017816,6493.195499198984,0.0,1513.2842922828113,6486.715707710209
Eps flows,0.0,221.7333086253988,2607.1666913732183,0.0,220.43809389580798,2608.4619061056974,0.0,219.88067263630245,2609.0193273669133,0.0,214.02950080213785,2614.8704991990576,0.0,220.50929228536225,2608.3907077099443
Eligible User Flows,851.4685152679713,508.5314847319183,1.060821851393537e-10,841.1911114699886,518.8088885298109,1.0575670661311837e-10,774.9973816910455,585.0026183089615,1.056630631398372e-10,817.9216740528299,542.0783259470325,1.0442628448732681e-10,770.3778266601909,589.6221733396427,1.0579426497746406e-10
"Ineligible User Flow, 1",0.0,1.010325156869385e-11,0.9999999999898967,0.0,1.1798229060389076e-11,0.9999999999882018,0.0,1.253275261348108e-11,0.9999999999874672,0.0,1.0985989895573312e-11,0.999999999989014,0.0,1.2383538638971459e-11,0.9999999999876165
"Ineligible User Flow, 2",0.0,1.1754042184008995e-11,0.999999999988246,0.0,1.1485257189747244e-11,0.9999999999885147,0.0,1.17886811423773e-11,0.9999999999882113,0.0,1.2109424574191507e-11,0.9999999999878906,0.0,9.968026404294505e-12,0.999999999990032
"Ineligible User Flow, 3",0.0,1.1403655797437295e-11,0.9999999999885963,0.0,1.0152545470987206e-11,0.9999999999898475,0.0,9.980349879867845e-12,0.9999999999900197,0.0,1.086897238877782e-11,0.999999999989131,0.0,1.2150946915312488e-11,0.999999999987849
"Ineligible User Flow, 4",0.0,1.0566880703777315e-11,0.9999999999894331,0.0,1.2923551118149135e-11,0.9999999999870764,0.0,1.2871925747504065e-11,0.9999999999871281,0.0,1.3019030298266898e-11,0.999999999986981,0.0,1.1579404102235458e-11,0.9999999999884206
"Ineligible User Flow, 5",0.0,1.0554890295111363e-11,0.9999999999894451,0.0,1.0094813873706698e-11,0.9999999999899052,0.0,1.212807632100521e-11,0.9999999999878719,0.0,9.931944155994188e-12,0.9999999999900681,0.0,1.2249978809109052e-11,0.99999999998775
"Ineligible User Flow, 6",0.0,1.184563558354057e-11,0.9999999999881544,0.0,1.0318856880076055e-11,0.9999999999896811,0.0,1.1217138329300269e-11,0.9999999999887829,0.0,1.0626055590989836e-11,0.9999999999893739,0.0,1.1638134900238128e-11,0.9999999999883619
"Ineligible User Flow, 7",0.0,1.27613475342514e-11,0.9999999999872387,0.0,1.2606804489223578e-11,0.9999999999873932,0.0,1.1993073201210791e-11,0.9999999999880069,0.0,1.1443290759416413e-11,0.9999999999885567,0.0,1.0646150627735551e-11,0.9999999999893538
"Ineligible User Flow, 8",0.0,1.1785794562513274e-11,0.9999999999882142,0.0,1.1510348230103773e-11,0.9999999999884897,0.0,1.0901390901096875e-11,0.9999999999890986,0.0,1.2667977777880424e-11,0.999999999987332,0.0,1.005873162540638e-11,0.9999999999899413
"Ineligible User Flow, 9",0.0,1.0100698055737212e-11,0.9999999999898993,0.0,1.089939249965255e-11,0.9999999999891006,0.0,1.2575718244534073e-11,0.9999999999874243,0.0,1.163691365491104e-11,0.9999999999883631,0.0,1.10852438339748e-11,0.9999999999889148
"Ineligible User Flow, 10",0.0,1.023170437264298e-11,0.9999999999897683,0.0,1.1233791674669646e-11,0.9999999999887662,0.0,1.10834674771354e-11,0.9999999999889165,0.0,1.1682432798920672e-11,0.9999999999883176,0.0,1.2802758853069918e-11,0.9999999999871972
"Ineligible User Flow, 11",0.0,1.1330936189324348e-11,0.9999999999886691,0.0,1.2473022614756246e-11,0.999999999987527,0.0,1.0099476810410124e-11,0.9999999999899005,0.0,1.1428857860096286e-11,0.9999999999885711,0.0,1.1928680265782532e-11,0.9999999999880713
"Ineligible User Flow, 12",0.0,1.2206680111148671e-11,0.9999999999877933,0.0,1.2951084649159839e-11,0.9999999999870489,0.0,1.2143730465652425e-11,0.9999999999878563,0.0,1.1513345832270261e-11,0.9999999999884867,0.0,1.1684209155760072e-11,0.9999999999883158
"Ineligible User Flow, 13",0.0,1.2308487562506798e-11,0.9999999999876915,0.0,9.947820345246328e-12,0.9999999999900522,0.0,1.1576517522371432e-11,0.9999999999884235,0.0,1.1636691610306116e-11,0.9999999999883633,0.0,1.0507705816564794e-11,0.9999999999894923
"Ineligible User Flow, 14",0.0,1.0019318708032188e-11,0.9999999999899807,0.0,1.159805584904916e-11,0.9999999999884019,0.0,1.201727606314762e-11,0.9999999999879827,0.0,1.1881939876445813e-11,0.9999999999881181,0.0,1.2176926134088717e-11,0.9999999999878231
"Ineligible User Flow, 15",0.0,1.1417422562942647e-11,0.9999999999885826,0.0,1.1538103805719402e-11,0.9999999999884619,0.0,1.0446532527907948e-11,0.9999999999895535,0.0,1.207423050431089e-11,0.9999999999879258,0.0,1.0800360605855985e-11,0.9999999999891996
"Ineligible User Flow, 16",0.0,1.167133056867442e-11,0.9999999999883287,0.0,1.0051959264956167e-11,0.999999999989948,0.0,1.1725065363066278e-11,0.9999999999882749,0.0,1.1496803509203346e-11,0.9999999999885032,0.0,1.0806466832491424e-11,0.9999999999891935
"Ineligible User Flow, 17",0.0,1.0621503676588873e-11,0.9999999999893785,0.0,1.3071876914239056e-11,0.9999999999869281,0.0,1.1219580819954444e-11,0.9999999999887804,0.0,1.145505912347744e-11,0.9999999999885449,0.0,1.0028089469926726e-11,0.9999999999899719
"Ineligible User Flow, 18",0.0,1.2522538561654528e-11,0.9999999999874775,0.0,1.1802558930185114e-11,0.9999999999881974,0.0,1.0013323503699212e-11,0.9999999999899867,0.0,1.1961320822706512e-11,0.9999999999880387,0.0,1.1742606886855356e-11,0.9999999999882574
"Ineligible User Flow, 19",0.0,1.0688339102671307e-11,0.9999999999893117,0.0,1.1659673226915857e-11,0.9999999999883403,0.0,1.1283307621567928e-11,0.9999999999887167,0.0,1.1663447985199582e-11,0.9999999999883366,0.0,1.1246004127940523e-11,0.999999999988754
"Ineligible User Flow, 20",0.0,1.0297651620305714e-11,0.9999999999897023,0.0,1.0746958878371515e-11,0.999999999989253,0.0,1.1253109555298124e-11,0.9999999999887469,0.0,1.255529014088097e-11,0.9999999999874447,0.0,1.0747736034488753e-11,0.9999999999892523
"Ineligible User Flow, 21",0.0,1.1812884004314128e-11,0.9999999999881871,0.0,1.2683631922527638e-11,0.9999999999873164,0.0,1.158217965979702e-11,0.9999999999884178,0.0,1.2818968109229445e-11,0.999999999987181,0.0,1.1077472272802424e-11,0.9999999999889225
"Ineligible User Flow, 22",0.0,1.1320389070590409e-11,0.9999999999886796,0.0,1.005695526856698e-11,0.999999999989943,0.0,1.1956990952910473e-11,0.999999999988043,0.0,1.198641186306304e-11,0.9999999999880136,0.0,1.186462039726166e-11,0.9999999999881354
"Ineligible User Flow, 23",0.0,1.143074523923815e-11,0.9999999999885693,0.0,1.242683733693184e-11,0.9999999999875732,0.0,1.0752954082704491e-11,0.999999999989247,0.0,1.2616130362630429e-11,0.9999999999873839,0.0,1.1971534874533063e-11,0.9999999999880285
"Ineligible User Flow, 24",0.0,1.1919243370073218e-11,0.9999999999880808,0.0,1.1265988142383776e-11,0.999999999988734,0.0,1.1272871525136452e-11,0.9999999999887271,0.0,1.041178254723718e-11,0.9999999999895882,0.0,1.1342371486477987e-11,0.9999999999886576
"Ineligible User Flow, 25",0.0,1.2183365427631543e-11,0.9999999999878166,0.0,1.2445600106048005e-11,0.9999999999875544,0.0,1.1440293157249926e-11,0.9999999999885597,0.0,1.1071699113074374e-11,0.9999999999889283,0.0,1.293087859011166e-11,0.9999999999870691
"Ineligible User Flow, 26",0.0,1.1952772105416898e-11,0.9999999999880472,0.0,1.076216893380888e-11,0.9999999999892378,0.0,1.1625367335454939e-11,0.9999999999883746,0.0,1.2278178473934531e-11,0.9999999999877218,0.0,1.1641354547009541e-11,0.9999999999883586
"Ineligible User Flow, 27",0.0,1.1710299396838764e-11,0.9999999999882897,0.0,1.2955747585863264e-11,0.9999999999870443,0.0,1.0821454843323863e-11,0.9999999999891785,0.0,1.0607958955688446e-11,0.999999999989392,0.0,1.1748824135793257e-11,0.9999999999882512
"Ineligible User Flow, 28",0.0,1.0731415756026763e-11,0.9999999999892686,0.0,1.2903123014496032e-11,0.9999999999870969,0.0,1.0552780871364575e-11,0.9999999999894472,0.0,1.0463074850974863e-11,0.9999999999895369,0.0,1.2271628158089243e-11,0.9999999999877284
"Ineligible User Flow, 29",0.0,1.0347500634111384e-11,0.9999999999896525,0.0,1.2387091352650259e-11,0.9999999999876129,0.0,1.2448597708214493e-11,0.9999999999875514,0.0,1.1256995335884312e-11,0.999999999988743,0.0,1.3044454405530814e-11,0.9999999999869555
"Ineligible User Flow, 30",0.0,1.260735960073589e-11,0.9999999999873926,0.0,1.1252665466088274e-11,0.9999999999887473,0.0,1.1980083591822677e-11,0.9999999999880199,0.0,1.0583089959936842e-11,0.9999999999894169,0.0,1.0120126958668152e-11,0.9999999999898799
"Ineligible User Flow, 31",0.0,1.244671032907263e-11,0.9999999999875533,0.0,1.0093370583774686e-11,0.9999999999899066,0.0,1.060240784056532e-11,0.9999999999893976,0.0,1.0812795103731787e-11,0.9999999999891872,0.0,1.1881717831840888e-11,0.9999999999881183
"Ineligible User Flow, 32",0.0,1.0026868224599639e-11,0.9999999999899731,0.0,1.0156542273875857e-11,0.9999999999898435,0.0,1.0304312958453465e-11,0.9999999999896957,0.0,1.1130540933379507e-11,0.9999999999888695,0.0,1.1151524148544922e-11,0.9999999999888485
"Ineligible User Flow, 33",0.0,1.2468026611145433e-11,0.999999999987532,0.0,1.1461054327810416e-11,0.999999999988539,0.0,1.2776668611991226e-11,0.9999999999872233,0.0,1.1515566278319511e-11,0.9999999999884844,0.0,1.1398881838431407e-11,0.9999999999886011
"Ineligible User Flow, 34",0.0,1.0805467631769261e-11,0.9999999999891945,0.0,1.175781694229272e-11,0.9999999999882422,0.0,1.212718814258551e-11,0.9999999999878728,0.0,1.042499420123022e-11,0.999999999989575,0.0,1.1465495219908917e-11,0.9999999999885345
"Ineligible User Flow, 35",0.0,1.0536460592902586e-11,0.9999999999894635,0.0,1.2941758775752987e-11,0.9999999999870582,0.0,1.1600609362005798e-11,0.9999999999883994,0.0,1.037692154426395e-11,0.9999999999896231,0.0,1.198019461412514e-11,0.9999999999880198
"Ineligible User Flow, 36",0.0,1.0856981980111868e-11,0.999999999989143,0.0,1.2649881142579034e-11,0.9999999999873501,0.0,1.0316081322514492e-11,0.9999999999896839,0.0,1.2059464538083375e-11,0.9999999999879405,0.0,1.1423195722670698e-11,0.9999999999885768
"Ineligible User Flow, 37",0.0,1.1958323220540024e-11,0.9999999999880417,0.0,1.16139320383013e-11,0.9999999999883861,0.0,1.044575537179071e-11,0.9999999999895542,0.0,1.2016498907030382e-11,0.9999999999879835,0.0,1.2192802323340857e-11,0.9999999999878072
"Ineligible User Flow, 38",0.0,1.1792011811451175e-11,0.999999999988208,0.0,1.0830225605218402e-11,0.9999999999891698,0.0,1.2759349132807074e-11,0.9999999999872407,0.0,1.0972001085463035e-11,0.999999999989028,0.0,1.1077472272802424e-11,0.9999999999889225
"Ineligible User Flow, 39",0.0,1.1734502258775592e-11,0.9999999999882655,0.0,1.3075873717127706e-11,0.9999999999869241,0.0,1.14338538637071e-11,0.9999999999885661,0.0,1.1118550524713555e-11,0.9999999999888814,0.0,1.1162626378791174e-11,0.9999999999888374
"Ineligible User Flow, 40",0.0,1.1100120822504778e-11,0.9999999999888999,0.0,1.122468784586772e-11,0.9999999999887753,0.0,1.0549228157685775e-11,0.9999999999894508,0.0,1.087119283482707e-11,0.9999999999891288,0.0,1.1305401059757969e-11,0.9999999999886946
"Ineligible User Flow, 41",0.0,1.0441980613506985e-11,0.999999999989558,0.0,1.1562528712261155e-11,0.9999999999884375,0.0,1.2921330672099884e-11,0.9999999999870787,0.0,1.095679103002567e-11,0.9999999999890432,0.0,1.0347167567203996e-11,0.9999999999896528
"Ineligible User Flow, 42",0.0,9.985234861176195e-12,0.9999999999900148,0.0,1.1731504656609104e-11,0.9999999999882685,0.0,1.2598477816538889e-11,0.9999999999874015,0.0,1.0913714376670214e-11,0.9999999999890863,0.0,1.280242578616253e-11,0.9999999999871976
