,"Monday, Express (Credit)","Monday, Express (Paying)","Monday, General Purpose","Tuesday, Express (Credit)","Tuesday, Express (Paying)","Tuesday, General Purpose","Wednesday, Express (Credit)","Wednesday, Express (Paying)","Wednesday, General Purpose","Thursday, Express (Credit)","Thursday, Express (Paying)","Thursday, General Purpose","Friday, Express (Credit)","Friday, Express (Paying)","Friday, General Purpose"
Edge flows,0.0,1676.0259257047855,6323.974074260881,0.0,1677.6207060694305,6322.379293930571,0.0,1674.000000136395,6325.999999863594,0.0,1673.0000000369291,6326.999999963069,0.0,1675.445261276831,6324.554738723165
Eps flows,0.0,383.25092566485756,2445.649074275514,0.0,384.8457060694383,2444.0542939305733,0.0,381.225000136402,2447.6749998636024,0.0,380.2250000369367,2448.674999963071,0.0,382.67026127684034,2446.229738723168
Eligible User Flows,379.0955436884953,980.904456327538,6.111895145456771e-12,377.4292278539565,982.5707721460369,6.2280994860463216e-12,403.1501711471351,956.8498288528567,6.0956368921809285e-12,371.3089201675708,988.6910798325267,6.121472004503996e-12,373.822185058913,986.1778149414512,6.202889492736132e-12
"Ineligible User Flow, 1",0.0,6.655787032627813e-13,0.9999999999993344,0.0,7.778222510523847e-13,0.9999999999992222,0.0,8.280043317654417e-13,0.999999999999172,0.0,7.238654120556021e-13,0.9999999999992761,0.0,8.175682353339653e-13,0.9999999999991824
"Ineligible User Flow, 2",0.0,7.757128273055969e-13,0.9999999999992243,0.0,7.569500581894317e-13,0.999999999999243,0.0,7.781553179597722e-13,0.9999999999992218,0.0,7.988054662178001e-13,0.9999999999992012,0.0,6.563638521583925e-13,0.9999999999993436
"Ineligible User Flow, 3",0.0,7.522871214860061e-13,0.9999999999992477,0.0,6.681322162194192e-13,0.9999999999993319,0.0,6.574740751830177e-13,0.9999999999993425,0.0,7.16093850883226e-13,0.9999999999992839,0.0,8.020251129892131e-13,0.999999999999198
"Ineligible User Flow, 4",0.0,6.964429033473607e-13,0.9999999999993036,0.0,8.528733275170453e-13,0.9999999999991471,0.0,8.507639037702575e-13,0.9999999999991492,0.0,8.596456879672587e-13,0.9999999999991404,0.0,7.638334409421077e-13,0.9999999999992362
"Ineligible User Flow, 5",0.0,6.956657472301231e-13,0.9999999999993043,0.0,6.643574579356937e-13,0.9999999999993356,0.0,8.009148899645879e-13,0.9999999999991991,0.0,6.536993168992922e-13,0.9999999999993463,0.0,8.085754288345015e-13,0.9999999999991914
"Ineligible User Flow, 6",0.0,7.818190539410352e-13,0.9999999999992182,0.0,6.792344464656708e-13,0.9999999999993208,0.0,7.399636459126668e-13,0.99999999999926,0.0,6.998845947236987e-13,0.9999999999993001,0.0,7.677192215282957e-13,0.9999999999992323
"Ineligible User Flow, 7",0.0,8.431033649003439e-13,0.9999999999991569,0.0,8.317790900491673e-13,0.9999999999991682,0.0,7.918110611626616e-13,0.9999999999992082,0.0,7.543965452327939e-13,0.9999999999992456,0.0,7.015499292606364e-13,0.9999999999992985
"Ineligible User Flow, 8",0.0,7.778222510523847e-13,0.9999999999992222,0.0,7.586153927263695e-13,0.9999999999992414,0.0,7.188694084447889e-13,0.9999999999992811,0.0,8.361089598452054e-13,0.9999999999991639,0.0,6.624700787938309e-13,0.9999999999993375
"Ineligible User Flow, 9",0.0,6.653566586578563e-13,0.9999999999993346,0.0,7.178702077226262e-13,0.9999999999992821,0.0,8.308909116294672e-13,0.9999999999991691,0.0,7.672751323184457e-13,0.9999999999992327,0.0,7.308598171107406e-13,0.9999999999992691
"Ineligible User Flow, 10",0.0,6.741274205523951e-13,0.9999999999993259,0.0,7.401856905175919e-13,0.9999999999992598,0.0,7.310818617156656e-13,0.9999999999992689,0.0,7.702727344849336e-13,0.9999999999992297,0.0,8.455458555545192e-13,0.9999999999991545
"Ineligible User Flow, 11",0.0,7.474021401776554e-13,0.9999999999992526,0.0,8.227862835497035e-13,0.9999999999991772,0.0,6.654676809603188e-13,0.9999999999993345,0.0,7.533973445106312e-13,0.9999999999992466,0.0,7.87148124459236e-13,0.9999999999992129
"Ineligible User Flow, 12",0.0,8.060219158778636e-13,0.999999999999194,0.0,8.54760706658908e-13,0.9999999999991452,0.0,8.019140906867506e-13,0.9999999999991981,0.0,7.590594819362195e-13,0.9999999999992409,0.0,7.708278459972462e-13,0.9999999999992292
"Ineligible User Flow, 13",0.0,8.127942763280771e-13,0.9999999999991872,0.0,6.545874953189923e-13,0.9999999999993454,0.0,7.639444632445702e-13,0.9999999999992361,0.0,7.672751323184457e-13,0.9999999999992327,0.0,6.923350781562476e-13,0.9999999999993077
"Ineligible User Flow, 14",0.0,6.600275881396556e-13,0.99999999999934,0.0,7.643885524544203e-13,0.9999999999992356,0.0,7.934763956995994e-13,0.9999999999992065,0.0,7.835954107804355e-13,0.9999999999992164,0.0,8.036904475261508e-13,0.9999999999991963
"Ineligible User Flow, 15",0.0,7.531752999057062e-13,0.9999999999992468,0.0,7.603917495657697e-13,0.9999999999992396,0.0,6.885603198725221e-13,0.9999999999993114,0.0,7.964739978660873e-13,0.9999999999992035,0.0,7.117639810871879e-13,0.9999999999992882
