,"Monday, Express (Credit)","Monday, Express (Paying)","Monday, General Purpose","Tuesday, Express (Credit)","Tuesday, Express (Paying)","Tuesday, General Purpose","Wednesday, Express (Credit)","Wednesday, Express (Paying)","Wednesday, General Purpose","Thursday, Express (Credit)","Thursday, Express (Paying)","Thursday, General Purpose","Friday, Express (Credit)","Friday, Express (Paying)","Friday, General Purpose"
Edge flows,0.0,1591.9135604900748,6408.0864395247445,0.0,1591.00000028686,6408.999999713113,0.0,1589.3400512852859,6410.659948714703,0.0,1585.3866221305034,6414.613377868423,0.0,1591.2336821316367,6408.766317869242
Eps flows,0.0,299.13856049313915,2529.761439524259,0.0,298.225000287038,2530.6749997131838,0.0,296.5650512854987,2532.33494871478,0.0,292.611622130727,2536.288377868499,0.0,298.45868213177664,2530.4413178692216
Eligible User Flows,388.78463711289356,971.2153628856105,1.5398447132023925e-09,352.4853479867828,1007.5146520115861,1.6310453953972836e-09,484.098315604553,875.9016843937562,1.6903845227675333e-09,170.74342252593132,1189.2565774722386,1.832031190559933e-09,11.723397154633462,1348.2766028452447,1.1570984260913478e-10
"Ineligible User Flow, 1",0.0,1.1608269900875712e-11,0.9999999999883917,0.0,1.3566703316314488e-11,0.9999999999864333,0.0,1.4421797089880783e-11,0.9999999999855782,0.0,1.262945303892593e-11,0.9999999999873705,0.0,1.4243162205218596e-11,0.9999999999857568
"Ineligible User Flow, 2",0.0,1.3515522034879268e-11,0.9999999999864845,0.0,1.320488163258915e-11,0.9999999999867951,0.0,1.3560375045074125e-11,0.9999999999864396,0.0,1.3928636022342289e-11,0.9999999999860714,0.0,1.145195049900849e-11,0.999999999988548
"Ineligible User Flow, 3",0.0,1.3110401653193549e-11,0.9999999999868896,0.0,1.1665224342038982e-11,0.9999999999883348,0.0,1.1469825089704955e-11,0.9999999999885302,0.0,1.2494338896829049e-11,0.9999999999875057,0.0,1.397415516635192e-11,0.9999999999860258
"Ineligible User Flow, 4",0.0,1.2143619443349962e-11,0.9999999999878564,0.0,1.4868550834989946e-11,0.9999999999851314,0.0,1.4814593995993164e-11,0.9999999999851854,0.0,1.4981571538896787e-11,0.9999999999850184,0.0,1.3313239399792565e-11,0.9999999999866868
"Ineligible User Flow, 5",0.0,1.2129741655542148e-11,0.9999999999878703,0.0,1.1598610960561473e-11,0.9999999999884014,0.0,1.3953282973488967e-11,0.9999999999860467,0.0,1.1411982470121984e-11,0.999999999988588,0.0,1.4088619160190774e-11,0.9999999999859114
"Ineligible User Flow, 6",0.0,1.3621437311428508e-11,0.9999999999863786,0.0,1.1857292925299134e-11,0.9999999999881427,0.0,1.2899348256212306e-11,0.9999999999871007,0.0,1.221367451620381e-11,0.9999999999877863,0.0,1.3381185048899624e-11,0.9999999999866188
"Ineligible User Flow, 7",0.0,1.468070109922337e-11,0.9999999999853193,0.0,1.450195519225872e-11,0.999999999985498,0.0,1.3796963571621745e-11,0.999999999986203,0.0,1.3158252265554893e-11,0.9999999999868417,0.0,1.223487977597415e-11,0.9999999999877651
"Ineligible User Flow, 8",0.0,1.3552270416994361e-11,0.9999999999864477,0.0,1.3233858453531866e-11,0.9999999999867661,0.0,1.2534195903413092e-11,0.9999999999874658,0.0,1.4575007867279055e-11,0.999999999985425,0.0,1.1556644530230642e-11,0.9999999999884434
"Ineligible User Flow, 9",0.0,1.1605383321011686e-11,0.9999999999883946,0.0,1.2527756609870266e-11,0.9999999999874722,0.0,1.4471424059081528e-11,0.9999999999855286,0.0,1.3382073227319324e-11,0.9999999999866179,0.0,1.2742251698227847e-11,0.9999999999872577
"Ineligible User Flow, 10",0.0,1.1756595696965633e-11,0.9999999999882434,0.0,1.2914225244742283e-11,0.9999999999870858,0.0,1.2744694188882022e-11,0.9999999999872553,0.0,1.3434697798686557e-11,0.9999999999865653,0.0,1.472832966697979e-11,0.9999999999852717
"Ineligible User Flow, 11",0.0,1.3026357770229424e-11,0.9999999999869736,0.0,1.4347301124928435e-11,0.9999999999856527,0.0,1.1607492744758474e-11,0.9999999999883925,0.0,1.3141487897883053e-11,0.9999999999868585,0.0,1.3717138536151197e-11,0.9999999999862829
"Ineligible User Flow, 12",0.0,1.4038881168687567e-11,0.9999999999859611,0.0,1.490052525809915e-11,0.9999999999850995,0.0,1.3971379608790357e-11,0.9999999999860286,0.0,1.3239187524050067e-11,0.9999999999867608,0.0,1.343436473177917e-11,0.9999999999865656
"Ineligible User Flow, 13",0.0,1.4156786853902759e-11,0.9999999999858432,0.0,1.1428968882398749e-11,0.999999999988571,0.0,1.3314904734329502e-11,0.9999999999866851,0.0,1.3381740160411937e-11,0.9999999999866183,0.0,1.2075007660428128e-11,0.999999999987925
"Ineligible User Flow, 14",0.0,1.1511347430825936e-11,0.9999999999884887,0.0,1.3335221815680143e-11,0.9999999999866648,0.0,1.38249411918423e-11,0.9999999999861751,0.0,1.3665402143203664e-11,0.9999999999863346,0.0,1.4004242210319262e-11,0.9999999999859958
"Ineligible User Flow, 15",0.0,1.3126388864748151e-11,0.9999999999868736,0.0,1.3265943898943533e-11,0.9999999999867341,0.0,1.200850530125308e-11,0.9999999999879915,0.0,1.3887890837338546e-11,0.9999999999861121,0.0,1.2413070571426488e-11,0.9999999999875869
"Ineligible User Flow, 16",0.0,1.3419931832459042e-11,0.9999999999865801,0.0,1.1549095013663191e-11,0.9999999999884509,0.0,1.3486767258541477e-11,0.9999999999865132,0.0,1.3220091688026514e-11,0.9999999999867799,0.0,1.2420064976481626e-11,0.9999999999875799
"Ineligible User Flow, 17",0.0,1.2206680111148671e-11,0.9999999999877933,0.0,1.5040302336899458e-11,0.9999999999849597,0.0,1.2902123813773869e-11,0.9999999999870979,0.0,1.317179698645532e-11,0.9999999999868282,0.0,1.15212284157451e-11,0.9999999999884788
"Ineligible User Flow, 18",0.0,1.4404366588394169e-11,0.9999999999855956,0.0,1.3571699319925301e-11,0.9999999999864283,0.0,1.150801676175206e-11,0.999999999988492,0.0,1.3757328609642627e-11,0.9999999999862427,0.0,1.3501866291676379e-11,0.9999999999864981
"Ineligible User Flow, 19",0.0,1.2283951633662582e-11,0.999999999987716,0.0,1.3406498133861078e-11,0.9999999999865935,0.0,1.2975731600306517e-11,0.9999999999870243,0.0,1.3412826405101441e-11,0.9999999999865872,0.0,1.2927992010247635e-11,0.999999999987072
"Ineligible User Flow, 20",0.0,1.1832645974152456e-11,0.9999999999881674,0.0,1.2351786260467179e-11,0.9999999999876482,0.0,1.2940759575030825e-11,0.9999999999870592,0.0,1.4444667684188062e-11,0.9999999999855553,0.0,1.2352230349677029e-11,0.9999999999876478
"Ineligible User Flow, 21",0.0,1.3583467683986328e-11,0.9999999999864165,0.0,1.4590995078833657e-11,0.999999999985409,0.0,1.3321566072477253e-11,0.9999999999866784,0.0,1.4749867993657517e-11,0.9999999999852501,0.0,1.273314786942592e-11,0.9999999999872669
