,"Monday, Express (Credit)","Monday, Express (Paying)","Monday, General Purpose","Tuesday, Express (Credit)","Tuesday, Express (Paying)","Tuesday, General Purpose","Wednesday, Express (Credit)","Wednesday, Express (Paying)","Wednesday, General Purpose","Thursday, Express (Credit)","Thursday, Express (Paying)","Thursday, General Purpose","Friday, Express (Credit)","Friday, Express (Paying)","Friday, General Purpose"
Edge flows,0.0,1552.000543886972,6447.999456112906,0.0,1551.3821198810765,6448.617880118894,0.0,1551.0000014194302,6448.99999858053,0.0,1545.1472058876352,6454.852794112972,0.0,1551.7463620532599,6448.253637946746
Eps flows,0.0,259.22554388763865,2569.674456113168,0.0,258.60711988194544,2570.2928801191524,0.0,258.2250014203717,2570.6749985807846,0.0,252.37220588848794,2576.527794113227,0.0,258.971362054146,2569.9286379470045
Eligible User Flows,114.04441274406116,1245.955587254759,1.1792628179187682e-09,197.09069190697284,1162.9093080920593,9.678336146039985e-10,322.20590440064467,1037.7940955986305,7.240412850357091e-10,322.79924404353403,1037.2007559557378,7.263364199883471e-10,337.25630540342024,1022.7436945959055,6.74355209264771e-10
"Ineligible User Flow, 1",0.0,3.4966474160569305e-11,0.9999999999650335,0.0,4.0843106674515184e-11,0.9999999999591569,0.0,4.339240078365947e-11,0.9999999999566076,0.0,3.802858028478795e-11,0.9999999999619714,0.0,4.287314947504228e-11,0.9999999999571269
"Ineligible User Flow, 2",0.0,4.0695780079147426e-11,0.9999999999593042,0.0,3.975697548952439e-11,0.999999999960243,0.0,4.0809133849961654e-11,0.9999999999591909,0.0,4.1928793770296124e-11,0.9999999999580712,0.0,3.4491520750634663e-11,0.9999999999655085
"Ineligible User Flow, 3",0.0,3.947919768876318e-11,0.9999999999605208,0.0,3.513267454735569e-11,0.9999999999648673,0.0,3.453504149319997e-11,0.999999999965465,0.0,3.762268274698499e-11,0.9999999999623773,0.0,4.2065684269232406e-11,0.9999999999579343
"Ineligible User Flow, 4",0.0,3.657518732325116e-11,0.9999999999634248,0.0,4.475009252047357e-11,0.9999999999552499,0.0,4.45702363904843e-11,0.9999999999554298,0.0,4.508804440916947e-11,0.999999999954912,0.0,4.008171572422725e-11,0.9999999999599183
"Ineligible User Flow, 5",0.0,3.653333191522279e-11,0.9999999999634667,0.0,3.493261235831824e-11,0.9999999999650674,0.0,4.1987524568298795e-11,0.9999999999580125,0.0,3.437139461937022e-11,0.9999999999656286,0.0,4.240929829535389e-11,0.9999999999575907
"Ineligible User Flow, 6",0.0,4.101385897570253e-11,0.9999999999589861,0.0,3.570987949785831e-11,0.9999999999642901,0.0,3.8825831438771274e-11,0.9999999999611742,0.0,3.677969040438711e-11,0.9999999999632203,0.0,4.028566369385089e-11,0.9999999999597143
"Ineligible User Flow, 7",0.0,4.419398180743883e-11,0.999999999955806,0.0,4.365019456997743e-11,0.9999999999563498,0.0,4.1518788407302054e-11,0.9999999999584812,0.0,3.961608818769946e-11,0.9999999999603839,0.0,3.684375027290798e-11,0.9999999999631562
"Ineligible User Flow, 8",0.0,4.080624727009763e-11,0.9999999999591938,0.0,3.984390595235254e-11,0.9999999999601561,0.0,3.7730041313466245e-11,0.99999999996227,0.0,4.38685754389212e-11,0.9999999999561314,0.0,3.4806268978115895e-11,0.9999999999651937
"Ineligible User Flow, 9",0.0,3.4957703398674767e-11,0.9999999999650423,0.0,3.772371304222588e-11,0.9999999999622763,0.0,4.354150373586663e-11,0.9999999999564585,0.0,4.028821720680753e-11,0.9999999999597118,0.0,3.8367309329601085e-11,0.9999999999616327
"Ineligible User Flow, 10",0.0,3.541200666035138e-11,0.999999999964588,0.0,3.888400712526163e-11,0.999999999961116,0.0,3.836186923678042e-11,0.9999999999616381,0.0,4.044620194321169e-11,0.9999999999595538,0.0,4.432887390493079e-11,0.9999999999556711
"Ineligible User Flow, 11",0.0,3.922673297296342e-11,0.9999999999607733,0.0,4.318589930107919e-11,0.9999999999568141,0.0,3.494826650296545e-11,0.9999999999650517,0.0,3.9565906106986404e-11,0.9999999999604341,0.0,4.129430131172285e-11,0.9999999999587057
"Ineligible User Flow, 12",0.0,4.226752281510926e-11,0.9999999999577325,0.0,4.484579374519626e-11,0.9999999999551542,0.0,4.2041814474202965e-11,0.9999999999579582,0.0,3.985911600778991e-11,0.9999999999601409,0.0,4.0445535809396915e-11,0.9999999999595545
"Ineligible User Flow, 13",0.0,4.26213508930573e-11,0.9999999999573786,0.0,3.442290896771283e-11,0.9999999999655771,0.0,4.007272291772779e-11,0.9999999999599273,0.0,4.028721800608537e-11,0.9999999999597128,0.0,3.63635788147576e-11,0.9999999999636364
