,"Monday, Express (Credit)","Monday, Express (Paying)","Monday, General Purpose","Tuesday, Express (Credit)","Tuesday, Express (Paying)","Tuesday, General Purpose","Wednesday, Express (Credit)","Wednesday, Express (Paying)","Wednesday, General Purpose","Thursday, Express (Credit)","Thursday, Express (Paying)","Thursday, General Purpose","Friday, Express (Credit)","Friday, Express (Paying)","Friday, General Purpose"
Edge flows,0.0,1911.4623736345202,6088.5376263670805,0.0,1911.5183698744822,6088.481630125827,0.0,1911.4578512673525,6088.542148731267,0.0,1911.5486305991726,6088.451369377806,0.0,1911.4726067958782,6088.527393203187
Eps flows,0.0,618.6873736345316,2210.2126263671234,0.0,618.7433698751063,2210.1566301255393,0.0,618.6828512668786,2210.2171487311043,0.0,618.7736305984814,2210.1263693785486,0.0,618.6976067954703,2210.2023932031907
Eligible User Flows,923.989687114861,436.010312884113,1.0285345411227954e-09,930.8670388003384,429.13296119864486,1.0031592635254166e-09,900.7608246226808,459.23917537560266,1.7146148904600504e-09,979.6118227591352,380.3881772399257,9.377045728829416e-10,1221.988619041726,138.01138095523962,3.0391233311934304e-09
"Ineligible User Flow, 1",0.0,5.1551096724722356e-11,0.9999999999484489,0.0,6.10365091802123e-11,0.9999999999389635,0.0,6.52375931053939e-11,0.9999999999347624,0.0,5.6357585265232046e-11,0.9999999999436424,0.0,6.438538591169163e-11,0.9999999999356146
"Ineligible User Flow, 2",0.0,6.081390946377496e-11,0.9999999999391861,0.0,5.926092949692929e-11,0.9999999999407391,0.0,6.097866656062934e-11,0.9999999999390213,0.0,6.270162167254512e-11,0.9999999999372984,0.0,5.0785819993848236e-11,0.9999999999492142
"Ineligible User Flow, 3",0.0,5.882572207127623e-11,0.9999999999411743,0.0,5.1802673262102417e-11,0.9999999999481973,0.0,5.084987986236911e-11,0.9999999999491501,0.0,5.570410799293768e-11,0.9999999999442959,0.0,6.30514529476045e-11,0.9999999999369485
"Ineligible User Flow, 4",0.0,5.4126259030340407e-11,0.9999999999458737,0.0,6.750089376339474e-11,0.9999999999324991,0.0,6.719702572155484e-11,0.999999999932803,0.0,6.792588713722125e-11,0.9999999999320741,0.0,5.97958349501937e-11,0.9999999999402042
"Ineligible User Flow, 5",0.0,5.4059090537350585e-11,0.9999999999459409,0.0,5.148381720943007e-11,0.9999999999485162,0.0,6.291489551557561e-11,0.9999999999370851,0.0,5.0513038196697835e-11,0.999999999949487,0.0,6.361855486858303e-11,0.9999999999363814
"Ineligible User Flow, 6",0.0,6.133560326304632e-11,0.9999999999386644,0.0,5.2724602461751147e-11,0.9999999999472754,0.0,5.774392075608148e-11,0.9999999999422561,0.0,5.4350413059012226e-11,0.9999999999456496,0.0,6.012912390218617e-11,0.9999999999398709
"Ineligible User Flow, 7",0.0,6.659572893141785e-11,0.9999999999334043,0.0,6.566869270585585e-11,0.9999999999343313,0.0,6.214340153576359e-11,0.9999999999378566,0.0,5.892586418809742e-11,0.9999999999410741,0.0,5.4547699690488116e-11,0.9999999999454523
"Ineligible User Flow, 8",0.0,6.099498683909133e-11,0.999999999939005,0.0,5.940259395487146e-11,0.9999999999405974,0.0,5.596989538503294e-11,0.9999999999440301,0.0,6.590006318418773e-11,0.9999999999340999,0.0,5.128686364486157e-11,0.9999999999487131
"Ineligible User Flow, 9",0.0,5.153710791461208e-11,0.9999999999484629,0.0,5.596134666774333e-11,0.9999999999440387,0.0,6.548495079528038e-11,0.999999999934515,0.0,6.001910080044581e-11,0.9999999999399809,0.0,5.700706573463776e-11,0.9999999999429929
"Ineligible User Flow, 10",0.0,5.2262416616599694e-11,0.9999999999477376,0.0,5.7840399136921405e-11,0.9999999999421596,0.0,5.6991633634595473e-11,0.9999999999430084,0.0,6.027656151985639e-11,0.9999999999397234,0.0,6.680334063702276e-11,0.9999999999331967
"Ineligible User Flow, 11",0.0,5.841460648525754e-11,0.9999999999415854,0.0,6.489830894906845e-11,0.9999999999351017,0.0,5.150768700445951e-11,0.9999999999484923,0.0,5.884437381808993e-11,0.9999999999411556,0.0,6.17820239412481e-11,0.999999999938218
