,"Monday, Express (Credit)","Monday, Express (Paying)","Monday, General Purpose","Tuesday, Express (Credit)","Tuesday, Express (Paying)","Tuesday, General Purpose","Wednesday, Express (Credit)","Wednesday, Express (Paying)","Wednesday, General Purpose","Thursday, Express (Credit)","Thursday, Express (Paying)","Thursday, General Purpose","Friday, Express (Credit)","Friday, Express (Paying)","Friday, General Purpose"
Edge flows,0.0,1676.0258892270294,6323.974110765188,0.0,1677.6207060692932,6322.379293930822,0.0,1674.0000001072335,6325.9999998929725,0.0,1673.0000000207124,6326.999999979422,0.0,1675.4452612790392,6324.5547387211445
Eps flows,0.0,383.25088922692726,2445.6491107764596,0.0,384.845706069181,2444.054293930824,0.0,381.2250001070448,2447.674999893021,0.0,380.2250000205871,2448.674999979423,0.0,382.6702612788597,2446.229738721148
Eligible User Flows,0.0,1359.9999999998477,1.523740851656097e-10,1359.999999999854,0.0,1.4598181262004077e-10,0.0,1359.9999999999368,6.31867329471897e-11,1359.9999999998972,0.0,1.0284539887779849e-10,1359.9999999999602,0.0,3.976385305416988e-11
"Ineligible User Flow, 1",0.0,3.681499549657019e-13,0.9999999999996319,0.0,4.3021142204224816e-13,0.9999999999995698,0.0,4.580780199603396e-13,0.9999999999995419,0.0,4.0045744498229396e-13,0.9999999999995995,0.0,4.524158825347513e-13,0.9999999999995476
"Ineligible User Flow, 2",0.0,4.289901767151605e-13,0.999999999999571,0.0,4.1866510258614653e-13,0.9999999999995813,0.0,4.305444889496357e-13,0.9999999999995695,0.0,4.418687638008123e-13,0.9999999999995581,0.0,3.632649736573512e-13,0.9999999999996367
"Ineligible User Flow, 3",0.0,4.1611158962950867e-13,0.9999999999995839,0.0,3.6970426720017713e-13,0.9999999999996303,0.0,3.638200851696638e-13,0.9999999999996362,0.0,3.9612757518625585e-13,0.9999999999996039,0.0,4.438671652451376e-13,0.9999999999995561
"Ineligible User Flow, 4",0.0,3.852473895449293e-13,0.9999999999996148,0.0,4.71733763163229e-13,0.9999999999995283,0.0,4.706235401386039e-13,0.9999999999995294,0.0,4.755085214469545e-13,0.9999999999995245,0.0,4.226619054747971e-13,0.9999999999995773
"Ineligible User Flow, 5",0.0,3.8480330033507926e-13,0.9999999999996152,0.0,3.674838211509268e-13,0.9999999999996325,0.0,4.430900091279e-13,0.9999999999995569,0.0,3.61710661422876e-13,0.9999999999996383,0.0,4.475309012264006e-13,0.9999999999995525
"Ineligible User Flow, 6",0.0,4.3243186809149847e-13,0.9999999999995676,0.0,3.758104938356155e-13,0.9999999999996242,0.0,4.0945025148175773e-13,0.9999999999995905,0.0,3.872457909892546e-13,0.9999999999996128,0.0,4.248823515240474e-13,0.9999999999995751
"Ineligible User Flow, 7",0.0,4.662936703425657e-13,0.9999999999995337,0.0,4.600764214046649e-13,0.9999999999995399,0.0,4.3809400551708677e-13,0.9999999999995619,0.0,4.1733283495659634e-13,0.9999999999995827,0.0,3.8824499171141724e-13,0.9999999999996118
"Ineligible User Flow, 8",0.0,4.3021142204224816e-13,0.9999999999995698,0.0,4.1966430330830917e-13,0.9999999999995803,0.0,3.977929097231936e-13,0.9999999999996022,0.0,4.625189120588402e-13,0.9999999999995375,0.0,3.665956427312267e-13,0.9999999999996334
"Ineligible User Flow, 9",0.0,3.680389326632394e-13,0.999999999999632,0.0,3.971267759084185e-13,0.9999999999996029,0.0,4.596323321948148e-13,0.9999999999995404,0.0,4.2443826231419735e-13,0.9999999999995756,0.0,4.0445424787094453e-13,0.9999999999995955
"Ineligible User Flow, 10",0.0,3.729239139715901e-13,0.9999999999996271,0.0,4.0945025148175773e-13,0.9999999999995905,0.0,4.0445424787094453e-13,0.9999999999995955,0.0,4.261035968511351e-13,0.9999999999995739,0.0,4.679590048795035e-13,0.999999999999532
"Ineligible User Flow, 11",0.0,4.134470543704083e-13,0.9999999999995866,0.0,4.551914400963142e-13,0.9999999999995448,0.0,3.681499549657019e-13,0.9999999999996319,0.0,4.1677772344428377e-13,0.9999999999995832,0.0,4.3565151486291143e-13,0.9999999999995643
