,"Monday, Express (Credit)","Monday, Express (Paying)","Monday, General Purpose","Tuesday, Express (Credit)","Tuesday, Express (Paying)","Tuesday, General Purpose","Wednesday, Express (Credit)","Wednesday, Express (Paying)","Wednesday, General Purpose","Thursday, Express (Credit)","Thursday, Express (Paying)","Thursday, General Purpose","Friday, Express (Credit)","Friday, Express (Paying)","Friday, General Purpose"
Edge flows,0.0,1721.0003117090657,6278.999688291327,0.0,1720.9885305445619,6279.01146945453,0.0,1720.5691123527586,6279.430887647215,0.0,1720.7197698318598,6279.280230168166,0.0,1721.333855022055,6278.666144977979
Eps flows,0.0,428.22531170925583,2400.6746882923617,0.0,428.21353054502987,2400.686469454304,0.0,427.79411235337034,2401.105887647724,0.0,427.94476983243584,2400.955230168666,0.0,428.55885502263607,2400.341144978365
Eligible User Flows,0.0,1359.9999999309543,6.904557132640491e-08,1359.9999999733564,0.0,2.6643631236380924e-08,0.0,1359.9999999916686,8.3314394334689e-09,1359.9999999931556,0.0,6.844311059602315e-09,1359.9999999808979,0.0,1.9102025581804478e-08
"Ineligible User Flow, 1",0.0,3.048206131950337e-11,0.9999999999695179,0.0,3.576250406922554e-11,0.9999999999642375,0.0,3.815670002182969e-11,0.9999999999618433,0.0,3.332767395392011e-11,0.9999999999666723,0.0,3.766664757876015e-11,0.9999999999623334
"Ineligible User Flow, 2",0.0,3.551881011532032e-11,0.9999999999644812,0.0,3.480116195220262e-11,0.9999999999651988,0.0,3.585143293349802e-11,0.9999999999641486,0.0,3.6793124102985075e-11,0.9999999999632069,0.0,3.02157188158958e-11,0.9999999999697843
"Ineligible User Flow, 3",0.0,3.444755591885951e-11,0.9999999999655524,0.0,3.071320975323033e-11,0.9999999999692868,0.0,3.026889849877534e-11,0.9999999999697311,0.0,3.296751760473171e-11,0.9999999999670325,0.0,3.694722305880305e-11,0.9999999999630528
"Ineligible User Flow, 4",0.0,3.1894820118338885e-11,0.9999999999681052,0.0,3.9225289683031406e-11,0.9999999999607747,0.0,3.920908042687188e-11,0.9999999999607909,0.0,3.96062072027803e-11,0.9999999999603938,0.0,3.518119129353181e-11,0.9999999999648188
"Ineligible User Flow, 5",0.0,3.1858182758526254e-11,0.9999999999681418,0.0,3.053657327001247e-11,0.9999999999694634,0.0,3.690248107091065e-11,0.9999999999630975,0.0,3.008526761050234e-11,0.9999999999699147,0.0,3.7253422568994665e-11,0.9999999999627466
"Ineligible User Flow, 6",0.0,3.579903040673571e-11,0.999999999964201,0.0,3.12230241661382e-11,0.999999999968777,0.0,3.4084179922899693e-11,0.9999999999659158,0.0,3.2219671375344205e-11,0.9999999999677803,0.0,3.536260173575556e-11,0.9999999999646374
"Ineligible User Flow, 7",0.0,3.8602121499309305e-11,0.9999999999613979,0.0,3.824973671129328e-11,0.9999999999617503,0.0,3.6484260057534357e-11,0.9999999999635157,0.0,3.473721310598421e-11,0.9999999999652628,0.0,3.230316014679602e-11,0.9999999999676968
"Ineligible User Flow, 8",0.0,3.5616065652277484e-11,0.9999999999643839,0.0,3.487798938550668e-11,0.999999999965122,0.0,3.3108848995766493e-11,0.9999999999668912,0.0,3.851974295088212e-11,0.9999999999614803,0.0,3.049482888428656e-11,0.9999999999695052
"Ineligible User Flow, 9",0.0,3.047440078063346e-11,0.9999999999695256,0.0,3.3002600652309866e-11,0.9999999999669974,0.0,3.828981576248225e-11,0.9999999999617102,0.0,3.5334513093232545e-11,0.9999999999646655,0.0,3.3656633036116546e-11,0.9999999999663434
"Ineligible User Flow, 10",0.0,3.087330391338128e-11,0.9999999999691267,0.0,3.4028668771668436e-11,0.9999999999659713,0.0,3.367106593543667e-11,0.9999999999663289,0.0,3.547495630584763e-11,0.999999999964525,0.0,3.896460931684942e-11,0.9999999999610354
"Ineligible User Flow, 11",0.0,3.4225400291632013e-11,0.9999999999657746,0.0,3.7838177036064735e-11,0.9999999999621618,0.0,3.063593823071642e-11,0.9999999999693641,0.0,3.469269316269674e-11,0.9999999999653073,0.0,3.626032807346746e-11,0.9999999999637397
"Ineligible User Flow, 12",0.0,3.690359129393528e-11,0.9999999999630964,0.0,3.931022174441523e-11,0.9999999999606898,0.0,3.695088679478431e-11,0.9999999999630491,0.0,3.4953262506576266e-11,0.9999999999650467,0.0,3.5504821305210044e-11,0.9999999999644952
"Ineligible User Flow, 13",0.0,3.7215452941552485e-11,0.9999999999627845,0.0,3.008648885582943e-11,0.9999999999699135,0.0,3.519495805903716e-11,0.999999999964805,0.0,3.5333624914812845e-11,0.9999999999646664,0.0,3.1876723483037495e-11,0.9999999999681233
"Ineligible User Flow, 14",0.0,3.022648797923466e-11,0.9999999999697735,0.0,3.5147440513583206e-11,0.9999999999648526,0.0,3.655897806709163e-11,0.999999999963441,0.0,3.6090574973002276e-11,0.9999999999639094,0.0,3.702771422808837e-11,0.9999999999629723
"Ineligible User Flow, 15",0.0,3.448996643840019e-11,0.99999999996551,0.0,3.4963365536100355e-11,0.9999999999650366,0.0,3.170563811494276e-11,0.9999999999682944,0.0,3.668432224657181e-11,0.9999999999633157,0.0,3.277822457903312e-11,0.9999999999672218
"Ineligible User Flow, 16",0.0,3.526601233261317e-11,0.999999999964734,0.0,3.0405344908501775e-11,0.9999999999695947,0.0,3.565459039123198e-11,0.9999999999643454,0.0,3.490219224744351e-11,0.9999999999650978,0.0,3.2796876325846824e-11,0.9999999999672031
