,"Monday, Express (Credit)","Monday, Express (Paying)","Monday, General Purpose","Tuesday, Express (Credit)","Tuesday, Express (Paying)","Tuesday, General Purpose","Wednesday, Express (Credit)","Wednesday, Express (Paying)","Wednesday, General Purpose","Thursday, Express (Credit)","Thursday, Express (Paying)","Thursday, General Purpose","Friday, Express (Credit)","Friday, Express (Paying)","Friday, General Purpose"
Edge flows,0.0,1514.508306885411,6485.491693113061,0.0,1513.2130954866898,6486.786904505163,0.0,1512.6556721506022,6487.344327842449,0.0,1506.8045012304883,6493.195498745357,0.0,1513.284292897244,6486.7157070902285
Eps flows,0.0,221.73330688798058,2607.1666931137697,0.0,220.43809548719955,2608.461904503854,0.0,219.88067216125074,2609.019327843248,0.0,214.02950122919756,2614.8704987456745,0.0,220.509292905729,2608.3907070892988
Eligible User Flows,517.0651003672901,842.9348996307963,1.87590927394644e-09,492.0275860938476,867.9724139047635,1.5896572918558721e-09,372.3689539725428,987.6310460264807,1.1145411659070692e-09,435.61631709546197,924.3836829034261,1.0950128744384217e-09,369.43655929166744,990.5634407073237,1.1420258336274424e-09
"Ineligible User Flow, 1",0.0,6.854750100870888e-11,0.9999999999314525,0.0,8.004563678554177e-11,0.9999999999199544,0.0,8.502809567545455e-11,0.9999999999149719,0.0,7.453482275820988e-11,0.9999999999254652,0.0,8.40141289870644e-11,0.9999999999159859
"Ineligible User Flow, 2",0.0,7.974620963580037e-11,0.9999999999202538,0.0,7.792289036245847e-11,0.9999999999220771,0.0,7.998013362708889e-11,0.9999999999200199,0.0,8.215628177765666e-11,0.9999999999178437,0.0,6.762790327741186e-11,0.9999999999323721
"Ineligible User Flow, 3",0.0,7.736900009547298e-11,0.999999999922631,0.0,6.888112302760874e-11,0.9999999999311189,0.0,6.771261329419076e-11,0.9999999999322874,0.0,7.374156840711521e-11,0.9999999999262584,0.0,8.243628002446712e-11,0.9999999999175637
"Ineligible User Flow, 4",0.0,7.169287385977441e-11,0.9999999999283071,0.0,8.767941928056189e-11,0.9999999999123206,0.0,8.732914391629265e-11,0.9999999999126709,0.0,8.832679032622082e-11,0.9999999999116732,0.0,7.855893713326623e-11,0.9999999999214411
"Ineligible User Flow, 5",0.0,7.1611161445162e-11,0.9999999999283888,0.0,6.848988043373083e-11,0.9999999999315101,0.0,8.228295822476639e-11,0.999999999917717,0.0,6.738443136811156e-11,0.9999999999326156,0.0,8.310785393206288e-11,0.9999999999168921
"Ineligible User Flow, 6",0.0,8.036771248498553e-11,0.9999999999196323,0.0,7.000988677674513e-11,0.9999999999299901,0.0,7.610312380279538e-11,0.9999999999238969,0.0,7.209344232705917e-11,0.9999999999279066,0.0,7.895761822140912e-11,0.9999999999210424
"Ineligible User Flow, 7",0.0,8.657952133006575e-11,0.9999999999134205,0.0,8.553069363870236e-11,0.9999999999144693,0.0,8.136702422945064e-11,0.999999999918633,0.0,7.763745202282735e-11,0.9999999999223625,0.0,7.222844544685358e-11,0.9999999999277716
"Ineligible User Flow, 8",0.0,7.99620369917875e-11,0.999999999920038,0.0,7.809264346292366e-11,0.9999999999219074,0.0,7.396083745447868e-11,0.9999999999260392,0.0,8.594525091609739e-11,0.9999999999140547,0.0,6.824363296686897e-11,0.9999999999317564
"Ineligible User Flow, 9",0.0,6.853029255182719e-11,0.9999999999314697,0.0,7.394795886739303e-11,0.999999999926052,0.0,8.531930717481373e-11,0.9999999999146807,0.0,7.895095688326137e-11,0.999999999921049,0.0,7.52073958665278e-11,0.9999999999247926
"Ineligible User Flow, 10",0.0,6.941869301613224e-11,0.9999999999305813,0.0,7.621636655130715e-11,0.9999999999237836,0.0,7.519618261397909e-11,0.9999999999248038,0.0,7.925970990640963e-11,0.9999999999207403,0.0,8.685840935385158e-11,0.9999999999131416
"Ineligible User Flow, 11",0.0,7.687572800563203e-11,0.9999999999231243,0.0,8.462364142758361e-11,0.9999999999153764,0.0,6.852096667842034e-11,0.999999999931479,0.0,7.753941932975295e-11,0.9999999999224606,0.0,8.092893022393355e-11,0.9999999999190711
"Ineligible User Flow, 12",0.0,8.281675345500616e-11,0.9999999999171832,0.0,8.786638083790876e-11,0.9999999999121336,0.0,8.238909554592055e-11,0.9999999999176109,0.0,7.811251645506445e-11,0.9999999999218875,0.0,7.927003498053864e-11,0.99999999992073
"Ineligible User Flow, 13",0.0,8.350786728783532e-11,0.9999999999164921,0.0,6.749267811301252e-11,0.9999999999325073,0.0,7.854072947566237e-11,0.9999999999214593,0.0,7.894906950411951e-11,0.9999999999210509,0.0,7.128941881262563e-11,0.9999999999287106
"Ineligible User Flow, 14",0.0,6.79781786416811e-11,0.9999999999320218,0.0,7.868783402642521e-11,0.9999999999213122,0.0,8.153067110328038e-11,0.9999999999184693,0.0,8.061284972882277e-11,0.9999999999193872,0.0,8.261280548538252e-11,0.9999999999173872
"Ineligible User Flow, 15",0.0,7.746303598565873e-11,0.999999999922537,0.0,7.828127035480748e-11,0.9999999999217187,0.0,7.08754166467429e-11,0.9999999999291246,0.0,8.191725076045486e-11,0.9999999999180827,0.0,7.327438655835294e-11,0.9999999999267256
"Ineligible User Flow, 16",0.0,7.91854359860622e-11,0.9999999999208146,0.0,6.819900200127904e-11,0.999999999931801,0.0,7.954858993741709e-11,0.9999999999204514,0.0,7.800027290727485e-11,0.9999999999219997,0.0,7.3315686854869e-11,0.9999999999266843
"Ineligible User Flow, 17",0.0,7.206302221618444e-11,0.999999999927937,0.0,8.868583645238459e-11,0.9999999999113142,0.0,7.611977714816476e-11,0.9999999999238802,0.0,7.771716603599543e-11,0.9999999999222828,0.0,6.803524410514683e-11,0.9999999999319648
"Ineligible User Flow, 18",0.0,8.49598169594401e-11,0.9999999999150402,0.0,8.007505769569434e-11,0.9999999999199249,0.0,6.793643425595519e-11,0.9999999999320636,0.0,8.115197402958074e-11,0.999999999918848,0.0,7.966605153342243e-11,0.999999999920334
"Ineligible User Flow, 19",0.0,7.25168813886512e-11,0.9999999999274831,0.0,7.910549992828919e-11,0.9999999999208945,0.0,7.655154288244148e-11,0.9999999999234485,0.0,7.913103505785557e-11,0.999999999920869,0.0,7.629774589901217e-11,0.9999999999237023
"Ineligible User Flow, 20",0.0,6.986611289505618e-11,0.9999999999301339,0.0,7.2914341231467e-11,0.9999999999270857,0.0,7.634670673439814e-11,0.9999999999236533,0.0,8.518097338594544e-11,0.999999999914819,0.0,7.29173388336335e-11,0.9999999999270827
"Ineligible User Flow, 21",0.0,8.014544583545558e-11,0.9999999999198546,0.0,8.605249846027618e-11,0.9999999999139475,0.0,7.857947625922179e-11,0.9999999999214205,0.0,8.696954267861656e-11,0.9999999999130305,0.0,7.51541051613458e-11,0.9999999999248459
"Ineligible User Flow, 22",0.0,7.680445168745109e-11,0.9999999999231955,0.0,6.823286380353011e-11,0.9999999999317671,0.0,8.112199800791586e-11,0.999999999918878,0.0,8.132183815234839e-11,0.9999999999186782,0.0,8.04942779097928e-11,0.9999999999195057
"Ineligible User Flow, 23",0.0,7.755285302835091e-11,0.9999999999224471,0.0,8.430978137852208e-11,0.9999999999156902,0.0,7.295386517114366e-11,0.9999999999270461,0.0,8.55936432841986e-11,0.9999999999144064,0.0,8.121969763408288e-11,0.9999999999187803
"Ineligible User Flow, 24",0.0,8.086720182376439e-11,0.9999999999191328,0.0,7.643541355406569e-11,0.9999999999235646,0.0,7.648082167577286e-11,0.9999999999235192,0.0,7.063949425401006e-11,0.9999999999293605,0.0,7.695111214900408e-11,0.9999999999230489
"Ineligible User Flow, 25",0.0,8.265854667399708e-11,0.9999999999173415,0.0,8.443756804865643e-11,0.9999999999155624,0.0,7.76165798299644e-11,0.9999999999223834,0.0,7.511669064541593e-11,0.9999999999248833,0.0,8.772726989292323e-11,0.9999999999122727
"Ineligible User Flow, 26",0.0,8.109446447690516e-11,0.9999999999189055,0.0,7.30171478835473e-11,0.9999999999269829,0.0,7.887213104851298e-11,0.9999999999211279,0.0,8.330147682755751e-11,0.9999999999166985,0.0,7.89796006372967e-11,0.9999999999210204
"Ineligible User Flow, 27",0.0,7.944944702131806e-11,0.9999999999205506,0.0,8.78982442387155e-11,0.9999999999121018,0.0,7.341871555155421e-11,0.9999999999265813,0.0,7.19704296159307e-11,0.9999999999280296,0.0,7.970868409756804e-11,0.9999999999202913
"Ineligible User Flow, 28",0.0,7.280842595491777e-11,0.9999999999271916,0.0,8.754108549169359e-11,0.9999999999124589,0.0,7.159617343432956e-11,0.9999999999284038,0.0,7.098754917223005e-11,0.9999999999290125,0.0,8.32552915497331e-11,0.9999999999167447
"Ineligible User Flow, 29",0.0,7.020406478375207e-11,0.9999999999297959,0.0,8.404044127274801e-11,0.9999999999159596,0.0,8.445688592928491e-11,0.9999999999155431,0.0,7.637335208698914e-11,0.9999999999236266,0.0,8.84974316051057e-11,0.9999999999115026
"Ineligible User Flow, 30",0.0,8.553469044159101e-11,0.9999999999144653,0.0,7.634459731065135e-11,0.9999999999236554,0.0,8.127898354359786e-11,0.999999999918721,0.0,7.180156469388521e-11,0.9999999999281984,0.0,6.865985557880094e-11,0.9999999999313401
"Ineligible User Flow, 31",0.0,8.444500654292142e-11,0.999999999915555,0.0,6.848011047111413e-11,0.9999999999315199,0.0,7.19327930553959e-11,0.9999999999280672,0.0,7.336031782045893e-11,0.9999999999266397,0.0,8.06100741712612e-11,0.9999999999193899
"Ineligible User Flow, 32",0.0,6.802902685620893e-11,0.999999999931971,0.0,6.890865655861944e-11,0.9999999999310913,0.0,6.991007772683133e-11,0.9999999999300899,0.0,7.551592684507114e-11,0.9999999999244841,0.0,7.565703619150099e-11,0.999999999924343
"Ineligible User Flow, 33",0.0,8.458977962533254e-11,0.9999999999154102,0.0,7.775835531020903e-11,0.9999999999222416,0.0,8.668288309365835e-11,0.9999999999133171,0.0,7.812794855510674e-11,0.999999999921872,0.0,7.733447215940714e-11,0.9999999999226655
"Ineligible User Flow, 34",0.0,7.331146800737542e-11,0.9999999999266885,0.0,7.977141169845936e-11,0.9999999999202286,0.0,8.227696302043341e-11,0.999999999917723,0.0,7.072975538591209e-11,0.9999999999292702,0.0,7.778644395273204e-11,0.9999999999222136
"Ineligible User Flow, 35",0.0,7.148603931028674e-11,0.999999999928514,0.0,8.780298710320267e-11,0.999999999912197,0.0,7.870426532718966e-11,0.9999999999212957,0.0,7.040312777206736e-11,0.9999999999295969,0.0,8.127842843208555e-11,0.9999999999187216
"Ineligible User Flow, 36",0.0,7.366085519322496e-11,0.9999999999263391,0.0,8.582323740569109e-11,0.9999999999141768,0.0,6.99901248069068e-11,0.9999999999300099,0.0,8.181710864363367e-11,0.9999999999181829,0.0,7.749978436777383e-11,0.9999999999225002
"Ineligible User Flow, 37",0.0,8.113199001513749e-11,0.999999999918868,0.0,7.879530361520892e-11,0.9999999999212047,0.0,7.086975450931732e-11,0.9999999999291302,0.0,8.152611918887942e-11,0.9999999999184739,0.0,8.272016405186378e-11,0.9999999999172798
"Ineligible User Flow, 38",0.0,8.000367035521094e-11,0.9999999999199963,0.0,7.347877861718644e-11,0.9999999999265212,0.0,8.656519945304808e-11,0.9999999999134348,0.0,7.444023175651182e-11,0.9999999999255598,0.0,7.515466027285811e-11,0.9999999999248453
"Ineligible User Flow, 39",0.0,7.96134269620552e-11,0.9999999999203866,0.0,8.87133699833953e-11,0.9999999999112866,0.0,7.757283704279416e-11,0.9999999999224272,0.0,7.543454749736611e-11,0.9999999999245655,0.0,7.573186522336073e-11,0.9999999999242681
"Ineligible User Flow, 40",0.0,7.53102025186081e-11,0.9999999999246898,0.0,7.615508224034784e-11,0.9999999999238449,0.0,7.157197057239273e-11,0.999999999928428,0.0,7.375600130643534e-11,0.999999999926244,0.0,7.670031276774125e-11,0.9999999999232997
"Ineligible User Flow, 41",0.0,7.084488551356571e-11,0.9999999999291551,0.0,7.844680460777909e-11,0.9999999999215532,0.0,8.766387615821714e-11,0.9999999999123361,0.0,7.43366479483143e-11,0.9999999999256634,0.0,7.020006798086342e-11,0.9999999999297999
"Ineligible User Flow, 42",0.0,6.774669714104675e-11,0.9999999999322533,0.0,7.959310988070456e-11,0.9999999999204069,0.0,8.547362817523663e-11,0.9999999999145264,0.0,7.404499235974527e-11,0.999999999925955,0.0,8.685585584089495e-11,0.9999999999131441
"Ineligible User Flow, 43",0.0,7.306677485274804e-11,0.9999999999269332,0.0,7.310130278881388e-11,0.9999999999268987,0.0,7.413480940243744e-11,0.9999999999258652,0.0,8.69365690547852e-11,0.9999999999130634,0.0,7.091027764971614e-11,0.9999999999290897
"Ineligible User Flow, 44",0.0,7.655420741770058e-11,0.9999999999234458,0.0,6.858646983687322e-11,0.9999999999314135,0.0,8.579736920921732e-11,0.9999999999142026,0.0,7.953804281868315e-11,0.999999999920462,0.0,7.260714252055323e-11,0.9999999999273929
