,"Monday, Express (Credit)","Monday, Express (Paying)","Monday, General Purpose","Tuesday, Express (Credit)","Tuesday, Express (Paying)","Tuesday, General Purpose","Wednesday, Express (Credit)","Wednesday, Express (Paying)","Wednesday, General Purpose","Thursday, Express (Credit)","Thursday, Express (Paying)","Thursday, General Purpose","Friday, Express (Credit)","Friday, Express (Paying)","Friday, General Purpose"
Edge flows,0.0,1591.9135665790764,6408.086433413904,0.0,1591.0000000726868,6408.999999928583,0.0,1589.340051233312,6410.659948767188,0.0,1585.3866220864547,6414.613377914211,0.0,1591.2336819803895,6408.766318017533
Eps flows,0.0,299.13856656715194,2529.761433406051,0.0,298.2250000677812,2530.6749999257886,0.0,296.5650512318949,2532.3349487675114,0.0,292.61162208612905,2536.288377914152,0.0,298.45868198262076,2530.4413180154415
Eligible User Flows,314.5450759553053,1045.4549240463664,1.3574570954959704e-10,319.4542324724838,1040.5457675270093,1.2236135994489596e-10,115.33578293592856,1244.6642170639616,6.936577314868463e-11,212.91188732212242,1147.088112677769,8.560619363403962e-11,10.011036205322794,1349.9889637946499,4.244228601970303e-11
"Ineligible User Flow, 1",0.0,2.735034421164073e-12,0.999999999997265,0.0,3.1963320878958257e-12,0.9999999999968037,0.0,3.397726544562829e-12,0.9999999999966023,0.0,2.975508728297882e-12,0.9999999999970245,0.0,3.355538069627073e-12,0.9999999999966445
"Ineligible User Flow, 2",0.0,3.1844527015323365e-12,0.9999999999968155,0.0,3.1110669596046137e-12,0.9999999999968889,0.0,3.1947777756613505e-12,0.9999999999968052,0.0,3.2815972161870377e-12,0.9999999999967184,0.0,2.697952972141593e-12,0.999999999997302
"Ineligible User Flow, 3",0.0,3.088973521414573e-12,0.999999999996911,0.0,2.748357097459575e-12,0.9999999999972516,0.0,2.702282841937631e-12,0.9999999999972977,0.0,2.94364532749114e-12,0.9999999999970564,0.0,3.2921443349209767e-12,0.9999999999967079
"Ineligible User Flow, 4",0.0,2.861155756761491e-12,0.9999999999971388,0.0,3.503197731902219e-12,0.9999999999964968,0.0,3.490319144816567e-12,0.9999999999965097,0.0,3.52973206219076e-12,0.9999999999964703,0.0,3.1364910668685297e-12,0.9999999999968635
"Ineligible User Flow, 5",0.0,2.857936109990078e-12,0.9999999999971421,0.0,2.7325919305098978e-12,0.9999999999972674,0.0,3.2873703759150885e-12,0.9999999999967126,0.0,2.6886270987347416e-12,0.9999999999973114,0.0,3.319122754419368e-12,0.9999999999966809
"Ineligible User Flow, 6",0.0,3.2094327195864025e-12,0.9999999999967906,0.0,2.793543174561819e-12,0.9999999999972065,0.0,3.039013485306441e-12,0.999999999996961,0.0,2.8774760352234807e-12,0.9999999999971225,0.0,3.152478278423132e-12,0.9999999999968475
"Ineligible User Flow, 7",0.0,3.4590108555221377e-12,0.999999999996541,0.0,3.4167113582839193e-12,0.9999999999965833,0.0,3.2505109714975333e-12,0.9999999999967495,0.0,3.1000757516608246e-12,0.9999999999968999,0.0,2.8823610165318314e-12,0.9999999999971176
