,"Monday, Express (Credit)","Monday, Express (Paying)","Monday, General Purpose","Tuesday, Express (Credit)","Tuesday, Express (Paying)","Tuesday, General Purpose","Wednesday, Express (Credit)","Wednesday, Express (Paying)","Wednesday, General Purpose","Thursday, Express (Credit)","Thursday, Express (Paying)","Thursday, General Purpose","Friday, Express (Credit)","Friday, Express (Paying)","Friday, General Purpose"
Edge flows,0.0,1676.0259594492727,6323.974041008512,0.0,1677.6207059939134,6322.3792940108415,0.0,1674.0000000742493,6325.999999917896,0.0,1672.9999997791601,6327.000000219092,0.0,1675.4452612961122,6324.554738704783
Eps flows,0.0,383.25095935195395,2445.649041055519,0.0,384.8457059943041,2444.054294015434,0.0,381.2250000721498,2447.674999916761,0.0,380.224999797299,2448.6750002173994,0.0,382.6702612969784,2446.2297387045105
Eligible User Flows,146.85576426648575,1213.1442356222783,3.2776223477704364e-11,154.26462060808998,1205.7353793912796,3.2718022531354795e-11,105.80880254770642,1254.191197450564,2.818124091712776e-11,165.04998779031757,1194.9500122036447,2.961722621627323e-11,140.89286954032332,1219.1071304600102,2.787422369143701e-11
"Ineligible User Flow, 1",0.0,1.794564497004103e-12,0.9999999999982054,0.0,2.0973223158193832e-12,0.9999999999979027,0.0,2.2324364579162648e-12,0.9999999999977676,0.0,1.9516610549885627e-12,0.9999999999980483,0.0,2.2045698599981733e-12,0.9999999999977954
"Ineligible User Flow, 2",0.0,2.09143813378887e-12,0.9999999999979086,0.0,2.0410340084708878e-12,0.999999999997959,0.0,2.0982104942390833e-12,0.9999999999979018,0.0,2.153721645470341e-12,0.9999999999978463,0.0,1.7699175458574246e-12,0.9999999999982301
"Ineligible User Flow, 3",0.0,2.028377465990161e-12,0.9999999999979716,0.0,1.8017809466641665e-12,0.9999999999981982,0.0,1.77280412572145e-12,0.9999999999982272,0.0,1.9306778398231472e-12,0.9999999999980693,0.0,2.1626034296673424e-12,0.9999999999978374
"Ineligible User Flow, 4",0.0,1.8778312238509898e-12,0.9999999999981222,0.0,2.2998269955110118e-12,0.9999999999977002,0.0,2.2937207688755734e-12,0.9999999999977063,0.0,2.3177015862074768e-12,0.9999999999976823,0.0,2.059574732982128e-12,0.9999999999979404
"Ineligible User Flow, 5",0.0,1.8756107778017395e-12,0.9999999999981244,0.0,1.7914558725351526e-12,0.9999999999982085,0.0,2.1593837828959295e-12,0.9999999999978406,0.0,1.7625900738948985e-12,0.9999999999982374,0.0,2.1804780203638074e-12,0.9999999999978195
"Ineligible User Flow, 6",0.0,2.1079804568557847e-12,0.999999999997892,0.0,1.8316459460265833e-12,0.9999999999981684,0.0,1.995181797553869e-12,0.9999999999980048,0.0,1.8870460749553786e-12,0.999999999998113,0.0,2.0702328740185294e-12,0.9999999999979298
"Ineligible User Flow, 7",0.0,2.273181642920008e-12,0.9999999999977268,0.0,2.2427615320452787e-12,0.9999999999977572,0.0,2.1350698986566385e-12,0.9999999999978649,0.0,2.0339285811132868e-12,0.9999999999979661,0.0,1.8917090116588042e-12,0.9999999999981083
"Ineligible User Flow, 8",0.0,2.0972112935169207e-12,0.9999999999979028,0.0,2.0454749005693884e-12,0.9999999999979545,0.0,1.938338378693061e-12,0.9999999999980617,0.0,2.254418873803843e-12,0.9999999999977456,0.0,1.7862378243194144e-12,0.9999999999982138
"Ineligible User Flow, 9",0.0,1.794120407794253e-12,0.9999999999982059,0.0,1.935784865736423e-12,0.9999999999980642,0.0,2.240208019088641e-12,0.9999999999977598,0.0,2.068678561784054e-12,0.9999999999979313,0.0,1.9707568910121154e-12,0.9999999999980292
"Ineligible User Flow, 10",0.0,1.8175461136138438e-12,0.9999999999981825,0.0,1.995847931368644e-12,0.9999999999980042,0.0,1.971089957919503e-12,0.9999999999980289,0.0,2.0768942121662803e-12,0.9999999999979231,0.0,2.2801760479751465e-12,0.9999999999977198
