,"Monday, Express (Credit)","Monday, Express (Paying)","Monday, General Purpose","Tuesday, Express (Credit)","Tuesday, Express (Paying)","Tuesday, General Purpose","Wednesday, Express (Credit)","Wednesday, Express (Paying)","Wednesday, General Purpose","Thursday, Express (Credit)","Thursday, Express (Paying)","Thursday, General Purpose","Friday, Express (Credit)","Friday, Express (Paying)","Friday, General Purpose"
Edge flows,0.0,1676.0258842527655,6323.974115715118,0.0,1677.620706085905,6322.37929391513,0.0,1674.000001186505,6325.999998807678,0.0,1673.0000001972694,6326.999999802056,0.0,1675.4452614507372,6324.554738548884
Eps flows,0.0,383.25088424028957,2445.649115717238,0.0,384.84570608598875,2444.0542939151896,0.0,381.2250011865775,2447.674998807702,0.0,380.22500019735116,2448.67499980211,0.0,382.6702614508455,2446.2297385489333
Eligible User Flows,0.0,1359.9999999992199,8.838549944143073e-11,0.0,1359.9999999999075,9.448843125190021e-11,0.0,1359.9999999999059,9.318878064635615e-11,0.0,1359.9999999999056,9.2179212219558e-11,0.0,1359.9999999999045,9.491550355801456e-11
"Ineligible User Flow, 1",0.0,1.0182188425744698e-11,0.9999999999898178,0.0,1.1899814467142278e-11,0.9999999999881002,0.0,1.2667311644065649e-11,0.9999999999873327,0.0,1.1074141603728549e-11,0.9999999999889259,0.0,1.2508216684636864e-11,0.9999999999874918
"Ineligible User Flow, 2",0.0,1.1867062887915836e-11,0.9999999999881329,0.0,1.1580625347562545e-11,0.9999999999884194,0.0,1.1905365582265404e-11,0.9999999999880946,0.0,1.2220668921258948e-11,0.9999999999877793,0.0,1.0042411346944391e-11,0.9999999999899576
"Ineligible User Flow, 3",0.0,1.150890494017176e-11,0.9999999999884911,0.0,1.0223155655353366e-11,0.9999999999897768,0.0,1.0059064692313768e-11,0.9999999999899409,0.0,1.095501467318627e-11,0.999999999989045,0.0,1.227018486815723e-11,0.9999999999877298
"Ineligible User Flow, 4",0.0,1.0654810367327627e-11,0.9999999999893452,0.0,1.304956143144409e-11,0.9999999999869504,0.0,1.301514451768071e-11,0.9999999999869849,0.0,1.3150813771289904e-11,0.9999999999868492,0.0,1.168587449029701e-11,0.9999999999883141
"Ineligible User Flow, 5",0.0,1.0642486891754288e-11,0.9999999999893575,0.0,1.0164535879653158e-11,0.9999999999898355,0.0,1.2252865388973078e-11,0.9999999999877471,0.0,1.0001000028125873e-11,0.999999999989999,0.0,1.2371437208003044e-11,0.9999999999876286
"Ineligible User Flow, 6",0.0,1.1960765711194199e-11,0.9999999999880392,0.0,1.0392464666608703e-11,0.9999999999896075,0.0,1.1321055204405184e-11,0.999999999988679,0.0,1.070743493869486e-11,0.9999999999892926,0.0,1.1745937555929231e-11,0.9999999999882541
"Ineligible User Flow, 7",0.0,1.2898238033187681e-11,0.9999999999871018,0.0,1.272559835285847e-11,0.9999999999872744,0.0,1.2114642622407246e-11,0.9999999999878854,0.0,1.1540546296373577e-11,0.9999999999884595,0.0,1.0733414157471088e-11,0.9999999999892666
"Ineligible User Flow, 8",0.0,1.1899592422537353e-11,0.9999999999881004,0.0,1.1606160477128924e-11,0.9999999999883938,0.0,1.0998535415751576e-11,0.9999999999890015,0.0,1.2791545600521204e-11,0.9999999999872085,0.0,1.0134781902593204e-11,0.9999999999898652
"Ineligible User Flow, 9",0.0,1.017963491278806e-11,0.9999999999898204,0.0,1.0983436382616674e-11,0.9999999999890166,0.0,1.2711387498143267e-11,0.9999999999872886,0.0,1.1738165994756855e-11,0.9999999999882618,0.0,1.1181389147907339e-11,0.9999999999888186
"Ineligible User Flow, 10",0.0,1.0313083720348004e-11,0.9999999999896869,0.0,1.1324163828874134e-11,0.9999999999886758,0.0,1.118449777237629e-11,0.9999999999888155,0.0,1.1784573317186187e-11,0.9999999999882154,0.0,1.2937428905956949e-11,0.9999999999870626
"Ineligible User Flow, 11",0.0,1.1434631019824337e-11,0.9999999999885654,0.0,1.2589040920829575e-11,0.999999999987411,0.0,1.0180412068905298e-11,0.9999999999898196,0.0,1.1525780330146063e-11,0.9999999999884742,0.0,1.204292221501646e-11,0.9999999999879571
"Ineligible User Flow, 12",0.0,1.2330136911486989e-11,0.9999999999876699,0.0,1.3077650073967106e-11,0.9999999999869223,0.0,1.226885260052768e-11,0.9999999999877311,0.0,1.1612044659159437e-11,0.999999999988388,0.0,1.1793011012173338e-11,0.999999999988207
"Ineligible User Flow, 13",0.0,1.243438685349929e-11,0.9999999999875656,0.0,1.001498883823615e-11,0.999999999989985,0.0,1.1688428003253648e-11,0.9999999999883116,0.0,1.1737832927849468e-11,0.9999999999882622,0.0,1.0592304811041231e-11,0.9999999999894077
"Ineligible User Flow, 14",0.0,1.0096701252848561e-11,0.9999999999899033,0.0,1.1695644452913712e-11,0.9999999999883044,0.0,1.2139289573553924e-11,0.9999999999878607,0.0,1.1988299242204903e-11,0.9999999999880117,0.0,1.2296830220748234e-11,0.9999999999877032
"Ineligible User Flow, 15",0.0,1.1523115794886962e-11,0.9999999999884769,0.0,1.1634471164256865e-11,0.9999999999883655,0.0,1.0534351169155798e-11,0.9999999999894656,0.0,1.2184697695261093e-11,0.9999999999878153,0.0,1.089062173775801e-11,0.9999999999891094
"Ineligible User Flow, 16",0.0,1.1782574915741861e-11,0.9999999999882174,0.0,1.012090411478539e-11,0.9999999999898791,0.0,1.184030651302237e-11,0.9999999999881597,0.0,1.1595169269185135e-11,0.9999999999884048,0.0,1.0896838986695911e-11,0.9999999999891032
"Ineligible User Flow, 17",0.0,1.0710432540861348e-11,0.9999999999892896,0.0,1.3201328918910349e-11,0.9999999999867987,0.0,1.1323608717361822e-11,0.9999999999886764,0.0,1.1552536705039529e-11,0.9999999999884475,0.0,1.0103584635601237e-11,0.9999999999898964
