,"Monday, Express (Credit)","Monday, Express (Paying)","Monday, General Purpose","Tuesday, Express (Credit)","Tuesday, Express (Paying)","Tuesday, General Purpose","Wednesday, Express (Credit)","Wednesday, Express (Paying)","Wednesday, General Purpose","Thursday, Express (Credit)","Thursday, Express (Paying)","Thursday, General Purpose","Friday, Express (Credit)","Friday, Express (Paying)","Friday, General Purpose"
Edge flows,0.0,1552.0020036429141,6447.997996354708,0.0,1551.3821197756206,6448.617880224378,0.0,1551.0000017507355,6448.999998249299,0.0,1545.1472060553897,6454.852793944894,0.0,1551.7463620241524,6448.253637975846
Eps flows,0.0,259.22700364372116,2569.6729963550524,0.0,258.6071197768985,2570.292880224696,0.0,258.2250017517919,2570.6749982496135,0.0,252.37220605646374,2576.527793945208,0.0,258.97136202521614,2569.9286379761584
Eligible User Flows,372.4920340924493,987.5079659025727,4.973587816052677e-09,448.9724961075871,911.02750388836,4.052744124518278e-09,380.2994220191254,979.7005779795098,1.3638289255791293e-09,413.63542577853417,946.3645742197643,1.7031951289874127e-09,401.9570021398901,958.0429978593386,7.709064573103128e-10
"Ineligible User Flow, 1",0.0,4.313249757359472e-11,0.9999999999568675,0.0,5.03757036085517e-11,0.9999999999496243,0.0,5.351774579054336e-11,0.9999999999464823,0.0,4.690536847817839e-11,0.9999999999530946,0.0,5.287781323914942e-11,0.9999999999471222
"Ineligible User Flow, 2",0.0,5.019762383540183e-11,0.9999999999498024,0.0,4.90366636185513e-11,0.9999999999509633,0.0,5.033273797749871e-11,0.9999999999496673,0.0,5.1714410531644717e-11,0.9999999999482856,0.0,4.2543191192123686e-11,0.9999999999574568
"Ineligible User Flow, 3",0.0,4.8697379462225854e-11,0.9999999999513026,0.0,4.333478020868142e-11,0.9999999999566652,0.0,4.259681496421308e-11,0.9999999999574032,0.0,4.640499096097983e-11,0.999999999953595,0.0,5.188227625296804e-11,0.9999999999481177
"Ineligible User Flow, 4",0.0,4.511635509629741e-11,0.9999999999548836,0.0,5.519262824549287e-11,0.9999999999448074,0.0,5.49698064844506e-11,0.9999999999450302,0.0,5.560962801354208e-11,0.9999999999443904,0.0,4.943612186281143e-11,0.9999999999505639
"Ineligible User Flow, 5",0.0,4.5064840747954804e-11,0.9999999999549352,0.0,4.308808865260971e-11,0.9999999999569119,0.0,5.178557582752319e-11,0.9999999999482144,0.0,4.239586459675593e-11,0.9999999999576041,0.0,5.2305937359165e-11,0.9999999999476941
"Ineligible User Flow, 6",0.0,5.0589865630001896e-11,0.9999999999494101,0.0,4.404643316746615e-11,0.9999999999559536,0.0,4.788736074345934e-11,0.9999999999521126,0.0,4.5365489143023296e-11,0.9999999999546345,0.0,4.968758737788903e-11,0.9999999999503124
"Ineligible User Flow, 7",0.0,5.451117335297795e-11,0.9999999999454888,0.0,5.383649082091324e-11,0.9999999999461635,0.0,5.1207704743205795e-11,0.9999999999487923,0.0,4.8862802692895e-11,0.9999999999511372,0.0,4.544364884395691e-11,0.9999999999545564
