,"Monday, Express (Credit)","Monday, Express (Paying)","Monday, General Purpose","Tuesday, Express (Credit)","Tuesday, Express (Paying)","Tuesday, General Purpose","Wednesday, Express (Credit)","Wednesday, Express (Paying)","Wednesday, General Purpose","Thursday, Express (Credit)","Thursday, Express (Paying)","Thursday, General Purpose","Friday, Express (Credit)","Friday, Express (Paying)","Friday, General Purpose"
Edge flows,0.0,1721.0000002912238,6278.999999708873,0.0,1720.9910822235415,6279.008917776315,0.0,1720.5691135196193,6279.430886480381,0.0,1720.719770497426,6279.280229502572,0.0,1721.333853941398,6278.666146058602
Eps flows,0.0,428.22500029122745,2400.674999708866,0.0,428.21608222358304,2400.6839177763113,0.0,427.79411351962494,2401.1058864803817,0.0,427.94477049743125,2400.955229502573,0.0,428.5588539414029,2400.341146058604
Eligible User Flows,272.3903316072471,1087.6096683927578,1.2877879980466262e-11,271.1332237886221,1088.8667762112702,1.4853846207315052e-11,281.8032710935251,1078.1967289064578,1.6841848573592677e-11,268.22045303679874,1091.7795469631815,1.945032936276238e-11,269.52075045907884,1090.4792495408974,2.3426832638558433e-11
"Ineligible User Flow, 1",0.0,5.099254352103344e-13,0.9999999999994901,0.0,5.966338534335591e-13,0.9999999999994034,0.0,6.34492458573277e-13,0.9999999999993655,0.0,5.542233338928781e-13,0.9999999999994458,0.0,6.267208974009009e-13,0.9999999999993733
"Ineligible User Flow, 2",0.0,5.946354519892338e-13,0.9999999999994054,0.0,5.805356195764944e-13,0.9999999999994195,0.0,5.961897642237091e-13,0.9999999999994038,0.0,6.117328865684613e-13,0.9999999999993883,0.0,5.028200078527334e-13,0.9999999999994972
"Ineligible User Flow, 3",0.0,5.766498389903063e-13,0.9999999999994234,0.0,5.122569035620472e-13,0.9999999999994877,0.0,5.034861416675085e-13,0.9999999999994965,0.0,5.482281295599023e-13,0.9999999999994518,0.0,6.147304887349492e-13,0.9999999999993853
"Ineligible User Flow, 4",0.0,5.336842079373127e-13,0.9999999999994663,0.0,6.544764730165298e-13,0.9999999999993455,0.0,6.519229600598919e-13,0.9999999999993481,0.0,6.583622536027178e-13,0.9999999999993416,0.0,5.853095785823825e-13,0.9999999999994147
"Ineligible User Flow, 5",0.0,5.331290964250002e-13,0.9999999999994669,0.0,5.093703236980218e-13,0.9999999999994906,0.0,6.13620265710324e-13,0.9999999999993864,0.0,5.003775171985581e-13,0.9999999999994996,0.0,6.198375146482249e-13,0.9999999999993802
"Ineligible User Flow, 6",0.0,5.992983886926595e-13,0.9999999999994007,0.0,5.208056208516609e-13,0.9999999999994792,0.0,5.668798763736049e-13,0.9999999999994331,0.0,5.357936316841005e-13,0.9999999999994642,0.0,5.88418203051333e-13,0.9999999999994116
"Ineligible User Flow, 7",0.0,6.464828672392287e-13,0.9999999999993535,0.0,6.3815619455454e-13,0.9999999999993618,0.0,6.06736882957648e-13,0.9999999999993933,0.0,5.776490397124689e-13,0.9999999999994224,0.0,5.375699885235008e-13,0.9999999999994624
"Ineligible User Flow, 8",0.0,5.963007865261716e-13,0.9999999999994037,0.0,5.818678872060445e-13,0.9999999999994181,0.0,5.506706202140776e-13,0.9999999999994493,0.0,6.403766406037903e-13,0.9999999999993596,0.0,5.074829445561591e-13,0.9999999999994925
"Ineligible User Flow, 9",0.0,5.098144129078719e-13,0.9999999999994902,0.0,5.505595979116151e-13,0.9999999999994494,0.0,6.366018823200648e-13,0.9999999999993634,0.0,5.875300246316328e-13,0.9999999999994125,0.0,5.59996493620929e-13,0.99999999999944
"Ineligible User Flow, 10",0.0,5.165867733580853e-13,0.9999999999994834,0.0,5.676570324908425e-13,0.9999999999994323,0.0,5.59996493620929e-13,0.99999999999944,0.0,5.898614929833457e-13,0.9999999999994101,0.0,6.482592240786289e-13,0.9999999999993517
"Ineligible User Flow, 11",0.0,5.728750807065808e-13,0.9999999999994271,0.0,6.31272811801864e-13,0.9999999999993687,0.0,5.095923683029469e-13,0.9999999999994904,0.0,5.768718835952313e-13,0.9999999999994231,0.0,6.032951915813101e-13,0.9999999999993967
"Ineligible User Flow, 12",0.0,6.179501355063621e-13,0.999999999999382,0.0,6.559197629485425e-13,0.9999999999993441,0.0,6.143974218275616e-13,0.9999999999993856,0.0,5.812017533912694e-13,0.9999999999994188,0.0,5.907496714030458e-13,0.9999999999994093
"Ineligible User Flow, 13",0.0,6.231681837221004e-13,0.9999999999993768,0.0,5.018208071305708e-13,0.9999999999994982,0.0,5.853095785823825e-13,0.9999999999994147,0.0,5.875300246316328e-13,0.9999999999994125,0.0,5.304645611658998e-13,0.9999999999994695
"Ineligible User Flow, 14",0.0,5.057065877167588e-13,0.9999999999994943,0.0,5.863087793045452e-13,0.9999999999994137,0.0,6.079581282847357e-13,0.999999999999392,0.0,6.000755448098971e-13,0.9999999999993999,0.0,6.160627563644994e-13,0.9999999999993839
"Ineligible User Flow, 15",0.0,5.773159728050814e-13,0.9999999999994227,0.0,5.833111771380572e-13,0.9999999999994167,0.0,5.273559366969494e-13,0.9999999999994726,0.0,6.098455074265985e-13,0.9999999999993902,0.0,5.454525719983394e-13,0.9999999999994545
"Ineligible User Flow, 16",0.0,5.904166044956582e-13,0.9999999999994096,0.0,5.071498776487715e-13,0.9999999999994929,0.0,5.929701174522961e-13,0.999999999999407,0.0,5.803135749715693e-13,0.9999999999994197,0.0,5.45785638905727e-13,0.9999999999994542
"Ineligible User Flow, 17",0.0,5.364597654988756e-13,0.9999999999994635,0.0,6.621370118864434e-13,0.9999999999993379,0.0,5.669908986760674e-13,0.999999999999433,0.0,5.782041512247815e-13,0.9999999999994218,0.0,5.059286323216838e-13,0.9999999999994941
"Ineligible User Flow, 18",0.0,6.341593916658894e-13,0.9999999999993658,0.0,5.968558980384842e-13,0.9999999999994031,0.0,5.052624985069087e-13,0.9999999999994947,0.0,6.040723476985477e-13,0.9999999999993959,0.0,5.937472735695337e-13,0.9999999999994063
"Ineligible User Flow, 19",0.0,5.399014568752136e-13,0.9999999999994601,0.0,5.895284260759581e-13,0.9999999999994105,0.0,5.702105454474804e-13,0.9999999999994298,0.0,5.88862292261183e-13,0.9999999999994111,0.0,5.682121440031551e-13,0.9999999999994318
"Ineligible User Flow, 20",0.0,5.199174424319608e-13,0.9999999999994801,0.0,5.426770144367765e-13,0.9999999999994573,0.0,5.686562332130052e-13,0.9999999999994313,0.0,6.346034808757395e-13,0.9999999999993654,0.0,5.426770144367765e-13,0.9999999999994573
"Ineligible User Flow, 21",0.0,5.976330541557218e-13,0.9999999999994024,0.0,6.421529974431905e-13,0.9999999999993578,0.0,5.855316231873076e-13,0.9999999999994145,0.0,6.481482017761664e-13,0.9999999999993519,0.0,5.596634267135414e-13,0.9999999999994403
"Ineligible User Flow, 22",0.0,5.723199691942682e-13,0.9999999999994277,0.0,5.073719222536965e-13,0.9999999999994926,0.0,6.048495038157853e-13,0.9999999999993952,0.0,6.054046153280979e-13,0.9999999999993946,0.0,5.999645225074346e-13,0.9999999999994
"Ineligible User Flow, 23",0.0,5.779821066198565e-13,0.999999999999422,0.0,6.289413434501512e-13,0.9999999999993711,0.0,5.430100813441641e-13,0.999999999999457,0.0,6.377121053446899e-13,0.9999999999993623,0.0,6.055156376305604e-13,0.9999999999993945
"Ineligible User Flow, 24",0.0,6.03073146976385e-13,0.9999999999993969,0.0,5.693223670277803e-13,0.9999999999994307,0.0,5.696554339351678e-13,0.9999999999994303,0.0,5.24913446042774e-13,0.9999999999994751,0.0,5.732081476139683e-13,0.9999999999994268
"Ineligible User Flow, 25",0.0,6.167288901792745e-13,0.9999999999993833,0.0,6.299405441723138e-13,0.9999999999993701,0.0,5.78315173527244e-13,0.9999999999994217,0.0,5.585532036889163e-13,0.9999999999994414,0.0,6.548095399239173e-13,0.9999999999993452
"Ineligible User Flow, 26",0.0,6.048495038157853e-13,0.9999999999993952,0.0,5.434541705540141e-13,0.9999999999994565,0.0,5.877520692365579e-13,0.9999999999994122,0.0,6.203926261605375e-13,0.9999999999993796,0.0,5.885292253537955e-13,0.9999999999994115
"Ineligible User Flow, 27",0.0,5.924150059399835e-13,0.9999999999994076,0.0,6.561418075534675e-13,0.9999999999993439,0.0,5.465627950229646e-13,0.9999999999994534,0.0,5.349054532644004e-13,0.9999999999994651,0.0,5.940803404769213e-13,0.9999999999994059
"Ineligible User Flow, 28",0.0,5.421219029244639e-13,0.9999999999994579,0.0,6.534772722943671e-13,0.9999999999993465,0.0,5.327960295176126e-13,0.9999999999994672,0.0,5.274669589994119e-13,0.9999999999994725,0.0,6.209477376728501e-13,0.999999999999379
"Ineligible User Flow, 29",0.0,5.224709553885987e-13,0.9999999999994775,0.0,6.268319197033634e-13,0.9999999999993732,0.0,6.301625887772389e-13,0.9999999999993698,0.0,5.681011217006926e-13,0.9999999999994319,0.0,6.606937219544307e-13,0.9999999999993393
"Ineligible User Flow, 30",0.0,6.384892614619275e-13,0.9999999999993615,0.0,5.686562332130052e-13,0.9999999999994313,0.0,6.06070749142873e-13,0.9999999999993939,0.0,5.336842079373127e-13,0.9999999999994663,0.0,5.105915690251095e-13,0.9999999999994894
